time,close,EMA 1,EMA 2,EMA 3,EMA 4,EMA 5,Upper ATR 3,Lower ATR 3,RSI Stoch,RSI
2022-11-10T05:00:00+01:00,16466.5,16316.72395,16820.68334,17354.24054,18034.93766,18903.37262,18220.56626,15420.80041,100,38.24087054
2022-11-10T06:00:00+01:00,16687.5,16399.11863,16808.57576,17316.14108,17986.81489,18859.49396,18175.00276,15442.14876,100,43.09266543
2022-11-10T07:00:00+01:00,16678,16461.09227,16796.70524,17279.67587,17940.0715,18816.29606,18126.28031,15467.13017,99.79383687,42.93651468
2022-11-10T08:00:00+01:00,16740,16523.07176,16791.55021,17248.83725,17897.21181,18775.18128,18090.65564,15492.44479,99.79383687,44.35370995
2022-11-10T09:00:00+01:00,16815.5,16588.05582,16793.72747,17224.07512,17858.57924,18736.37571,18106.00393,15481.451,99.79383687,46.10891663
2022-11-10T10:00:00+01:00,16674.5,16607.26564,16782.88861,17192.67083,17816.2907,18695.54649,18044.18104,15521.59618,96.7560326,43.35835317
2022-11-10T11:00:00+01:00,16384.5,16557.76216,16746.67146,17146.48964,17765.15531,18649.78319,18003.80015,15489.54278,87.54402497,38.29804542
2022-11-10T12:00:00+01:00,16381,16518.48168,16713.4286,17102.74738,17715.7212,18604.85679,17943.86952,15482.98768,76.94927918,38.24003885
2022-11-10T13:00:00+01:00,16653.5,16548.48575,16707.98055,17077.0761,17677.78472,18566.21607,17959.06854,15456.89255,78.89486059,45.19939546
2022-11-10T14:00:00+01:00,17629.5,16788.71114,16791.75504,17108.64318,17676.06027,18547.66723,18225.51533,15357.99476,88.10686821,61.80185269
2022-11-10T15:00:00+01:00,17609,16970.99755,16866.05004,17137.235,17673.66526,18529.07976,18280.2203,15451.87977,98.26307183,61.38121208
2022-11-10T16:00:00+01:00,17541,17097.66476,16927.40913,17160.30728,17668.92722,18509.51383,18368.81723,15486.00102,97.47589833,59.92423753
2022-11-10T17:00:00+01:00,17755,17243.73926,17002.64466,17194.28972,17672.00124,18494.57296,18454.55933,15550.72999,97.47589833,62.90814023
2022-11-10T18:00:00+01:00,17183.5,17230.35276,17019.08605,17193.67317,17654.55477,18468.61112,18522.32824,15515.84386,82.92199488,51.81308517
2022-11-10T19:00:00+01:00,17340,17254.71881,17048.26005,17202.0347,17643.32067,18446.26238,18507.8778,15588.6423,73.23437401,54.19548003
2022-11-10T20:00:00+01:00,17437.5,17295.33685,17083.6455,17215.48986,17635.96993,18426.28689,18500.39769,15666.8933,63.44838045,55.66608379
2022-11-10T21:00:00+01:00,18065.5,17466.48422,17172.905,17264.06187,17651.31029,18419.1426,18668.03204,15677.77796,78.44082607,63.74107371
2022-11-10T22:00:00+01:00,17845,17550.59884,17234.00454,17297.25833,17658.22778,18407.77344,18705.90822,15762.10087,84.84548929,59.63399142
2022-11-10T23:00:00+01:00,17812.5,17608.7991,17286.59504,17326.70071,17663.7375,18395.98584,18701.79131,15871.39877,88.47379841,59.03025395
2022-11-11T00:00:00+01:00,17594,17605.51041,17314.54095,17341.97496,17661.24688,18380.10493,18710.40177,15918.68012,77.04647004,54.99881273
2022-11-11T01:00:00+01:00,17535.5,17589.95254,17334.62813,17353.03353,17656.75592,18363.38008,18689.4989,15979.75737,69.59936841,53.93672748
2022-11-11T02:00:00+01:00,17244,17513.0742,17326.38921,17346.80304,17642.01464,18341.21414,18691.30492,15961.4735,49.02657844,48.87223803
2022-11-11T03:00:00+01:00,17191.5,17441.61326,17314.12656,17337.92859,17625.92483,18318.44753,18652.79829,15975.45482,27.12057349,47.99809894
2022-11-11T04:00:00+01:00,17043.5,17353.14365,17289.52414,17321.10409,17605.12394,18293.20104,18600.61218,15978.43611,6.60285893,45.5260051
2022-11-11T05:00:00+01:00,17075.5,17291.44506,17270.0674,17307.06957,17586.2088,18269.08815,18528.43486,16011.69994,1.181336653,46.17154895
2022-11-11T06:00:00+01:00,17350,17304.45727,17277.334,17309.52274,17577.77277,18250.88838,18519.21093,16035.45707,12.08244369,51.48293748
2022-11-11T07:00:00+01:00,17257,17293.91121,17275.48546,17306.52144,17566.3166,18231.20742,18486.62118,16064.34974,19.70959871,49.69387966
2022-11-11T08:00:00+01:00,17399,17317.26427,17286.71405,17311.80593,17560.34101,18214.72807,18483.01865,16090.40945,31.13149074,52.41306536
2022-11-11T09:00:00+01:00,17375.5,17330.20555,17294.7855,17315.44559,17553.73954,18198.10969,18467.35406,16122.21695,31.91843348,51.91296396
2022-11-11T10:00:00+01:00,17378,17340.82654,17302.35046,17319.02013,17547.46313,18181.8699,18419.8784,16184.82251,36.07541792,51.96547237
2022-11-11T11:00:00+01:00,17320,17336.19842,17303.95496,17319.07612,17539.33945,18164.80317,18386.23091,16221.67901,35.42618591,50.58540975
2022-11-11T12:00:00+01:00,17340,17337.04321,17307.23178,17320.27177,17532.22018,18148.47043,18347.34516,16267.1184,37.41772809,51.06798352
2022-11-11T13:00:00+01:00,17395.5,17350.03361,17315.25616,17324.57053,17527.33732,18133.56012,18315.14716,16315.36517,50.01760103,52.45555687
2022-11-11T14:00:00+01:00,17291.5,17337.02614,17313.09651,17322.68078,17518.91456,18116.88567,18293.20958,16332.98345,54.27405545,49.61625321
2022-11-11T15:00:00+01:00,16898,17239.46478,17275.36047,17298.41331,17496.73904,18092.74932,18402.64403,16148.0769,40.5944635,40.65057557
2022-11-11T16:00:00+01:00,16860.5,17155.25038,17237.64588,17273.38969,17474.01621,18068.34834,18372.37347,16102.91829,16.21045109,39.91043062
2022-11-11T17:00:00+01:00,16821.5,17081.08363,17199.81444,17247.56742,17450.71206,18043.65827,18336.74006,16062.88881,-4.74E-15,39.11282665
2022-11-11T18:00:00+01:00,16895.5,17039.84282,17172.14949,17227.44929,17430.88306,18020.92247,18273.83042,16070.46855,5.968014462,41.50171485
2022-11-11T19:00:00+01:00,16827.5,16992.65553,17140.81772,17204.59504,17409.33367,17997.29034,18217.80716,16063.82828,8.060876259,39.95056136
2022-11-11T20:00:00+01:00,16840.5,16958.84319,17113.5161,17183.78961,17389.01818,17974.3836,18161.04201,16065.9902,11.29930837,40.40911243
2022-11-11T21:00:00+01:00,16613.5,16882.10026,17068.0601,17151.20163,17361.3211,17947.43541,18106.11987,16030.00032,5.331293909,35.33509238
2022-11-11T22:00:00+01:00,16788,16861.18909,17042.60009,17130.44725,17340.84535,17924.47629,18069.72702,16015.47316,15.09364444,41.42409463
2022-11-11T23:00:00+01:00,16905,16870.92485,17030.09099,17117.56455,17325.27944,17904.28864,18026.92314,16033.25884,30.97093474,45.15319378
2022-11-12T00:00:00+01:00,17052,16911.16377,17032.08272,17113.81801,17315.51946,17887.41164,18024.46257,16039.70286,58.5556178,49.50296998
2022-11-12T01:00:00+01:00,16890,16906.46071,17019.16611,17101.02841,17300.32234,17867.66091,17996.6974,16041.63481,65.9937231,45.24440916
2022-11-12T02:00:00+01:00,16882,16901.025,17006.69646,17088.5125,17285.38225,17848.14288,17943.4398,16069.95312,65.77014042,45.0383586
2022-11-12T03:00:00+01:00,16882,16896.79722,16995.36042,17076.71178,17270.97575,17829.01133,17895.30067,16095.42017,60.83363079,45.0383586
2022-11-12T04:00:00+01:00,16891.5,16895.62006,16985.91856,17066.12825,17257.42304,17810.44675,17854.57736,16117.25976,65.17556721,45.38093397
2022-11-12T05:00:00+01:00,16754,16864.14894,16964.83506,17048.29235,17239.44365,17789.52702,17816.66109,16113.00903,60.46414917,41.36241426
2022-11-12T06:00:00+01:00,16694.5,16826.44917,16940.25914,17028.07565,17219.98137,17767.84331,17763.70474,16116.81354,48.14005127,39.72319953
2022-11-12T07:00:00+01:00,16751.5,16809.7938,16923.09922,17012.27132,17203.2499,17747.7177,17716.5487,16129.64973,40.39936526,42.09086122
2022-11-12T08:00:00+01:00,16807.5,16809.28407,16912.5902,17000.57011,17189.11597,17729.09953,17672.40044,16152.77996,47.54952394,44.40149145
2022-11-12T09:00:00+01:00,16831.5,16814.22094,16905.21836,16990.90896,17176.34397,17711.32528,17651.47073,16158.966,60.92172117,45.40686914
2022-11-12T10:00:00+01:00,16851.5,16822.50518,16900.33488,16982.94273,17164.7424,17694.29904,17615.14064,16185.52911,70.77454206,46.27866803
2022-11-12T11:00:00+01:00,16833.5,16824.94847,16894.25898,16974.40315,17152.91232,17677.25351,17592.07862,16196.43934,69.38312129,45.57329966
2022-11-12T12:00:00+01:00,16857,16832.07103,16890.8718,16967.6944,17142.34402,17661.01087,17560.70432,16221.03928,69.51827197,46.71517505
2022-11-12T13:00:00+01:00,16847.5,16835.49969,16886.92891,16960.82614,17131.81388,17644.90174,17531.95196,16241.90585,66.16116543,46.29235419
2022-11-12T14:00:00+01:00,16828.5,16833.9442,16881.61719,16953.26465,17120.98124,17628.73537,17504.56717,16258.66721,73.31925832,45.40716224
2022-11-12T15:00:00+01:00,16885,16845.28994,16881.92472,16949.36381,17112.55334,17614.00794,17494.34256,16269.50688,82.82116822,48.55731319
2022-11-12T16:00:00+01:00,16920.5,16862.00328,16885.43156,16947.71445,17105.69429,17600.27511,17481.96241,16288.90071,93.76421916,50.4903929
2022-11-12T17:00:00+01:00,16879,16865.78033,16884.84687,16943.78791,17097.59806,17585.99243,17457.41123,16312.28251,92.93940515,48.2097092
2022-11-12T18:00:00+01:00,16881.5,16869.27359,16884.54261,16940.2286,17089.88028,17572.04209,17425.95952,16343.12571,86.34728558,48.36103412
2022-11-12T19:00:00+01:00,16856.5,16866.43502,16881.99328,16935.44411,17081.54527,17557.87294,17401.23755,16362.74901,75.18782425,46.88571056
2022-11-12T20:00:00+01:00,16878.5,16869.11612,16881.67571,16932.19016,17074.29365,17544.42001,17375.29539,16388.05603,73.86598115,48.37813631
2022-11-12T21:00:00+01:00,16807,16855.31254,16874.88701,16925.03644,17064.74745,17529.81763,17354.56957,16395.20445,47.12476739,44.0464199
2022-11-12T22:00:00+01:00,16803,16843.68753,16868.35183,16918.06293,17055.39932,17515.4252,17331.77135,16404.93231,24.95089539,43.8100873
2022-11-12T23:00:00+01:00,16819,16838.20141,16863.8653,16912.40219,17046.95649,17501.63461,17310.46914,16417.26146,6.333952934,45.07946954
2022-11-13T00:00:00+01:00,16804,16830.6011,16858.423,16906.20778,17038.27947,17487.82006,17288.98371,16427.86229,7.651911361,44.07421825
2022-11-13T01:00:00+01:00,16829.5,16830.35641,16855.79364,16901.82448,17030.82306,17474.78402,17279.70715,16431.88012,19.91563381,46.26784971
2022-11-13T02:00:00+01:00,16864.5,16837.94387,16856.58512,16899.69165,17024.88295,17462.69919,17263.18339,16449.98686,40.53818745,49.21241836
2022-11-13T03:00:00+01:00,16856,16841.95635,16856.53193,16897.19498,17018.85142,17450.68534,17249.83746,16463.2264,62.70697276,48.51704607
2022-11-13T04:00:00+01:00,16898.5,16854.5216,16860.34721,16897.26956,17014.55316,17439.75098,17247.0952,16473.59922,83.77658364,52.15715481
2022-11-13T05:00:00+01:00,16840.5,16851.40569,16858.54292,16894.02558,17008.33697,17427.88462,17232.13034,16484.9555,70.54700119,47.24747417
2022-11-13T06:00:00+01:00,16849.5,16850.9822,16857.72083,16891.48126,17002.66422,17416.43146,17211.80201,16503.63966,64.04966412,48.06443903
2022-11-13T07:00:00+01:00,16673,16811.4306,16840.92803,16878.99662,16990.8905,17401.71005,17209.57484,16472.28122,30.71633079,36.21833621
2022-11-13T08:00:00+01:00,16762.5,16800.55714,16833.79821,16872.33967,16982.7337,17389.05242,17223.3631,16444.23332,32.81259222,43.78442274
2022-11-13T09:00:00+01:00,16636.5,16764.09999,16815.86201,16858.86312,16970.36821,17374.15039,17218.20798,16413.51604,17.68836041,37.11019672
2022-11-13T10:00:00+01:00,16534,16712.96666,16790.23819,16840.29951,16954.78363,17357.51375,17215.38088,16365.0955,17.68836041,32.73825102
2022-11-13T11:00:00+01:00,16580,16683.41852,16771.12563,16825.42525,16941.3985,17342.11744,17190.22241,16352.02885,8.084925045,36.36167294
2022-11-13T12:00:00+01:00,16649.5,16675.88107,16760.06875,16815.37238,16930.97355,17328.40224,17186.19434,16333.94317,21.24279399,41.49018229
2022-11-13T13:00:00+01:00,16610.5,16661.35194,16746.47159,16803.66539,16919.52807,17314.18636,17157.80249,16335.14069,32.95845376,39.56340912
2022-11-13T14:00:00+01:00,16663.5,16661.82929,16738.92872,16795.65594,16910.38421,17301.30148,17143.70027,16334.15717,45.05640758,43.40954298
2022-11-13T15:00:00+01:00,16633.5,16655.53389,16729.34429,16786.38988,16900.49549,17288.07769,17124.59644,16334.09214,45.56837862,41.78843978
2022-11-13T16:00:00+01:00,16573,16637.19303,16715.13117,16774.19618,16888.79922,17273.91773,17120.29389,16309.96846,44.00643845,38.65347414
2022-11-13T17:00:00+01:00,16582.5,16625.03902,16703.07379,16763.24211,16877.85996,17260.22629,17103.83203,16302.31556,37.16161772,39.42197552
