time,close,EMA 1,EMA 2,Upper ATR 1,Lower ATR 1,Upper ATR 2,Lower ATR 2,Upper ATR 3,Lower ATR 3,Volume,K,RSI
2022-08-12T13:00:00+02:00,23663,23855.65391,23986.97878,24191.29402,23782.66355,24395.60925,23578.34832,24599.92448,23374.03309,10318.222,20.48504318,34.29945945
2022-08-12T14:00:00+02:00,23773.5,23837.39749,23967.57162,24168.32862,23766.81462,24369.08562,23566.05762,24569.84263,23365.30062,5657.953,17.83565206,40.33639971
2022-08-12T15:00:00+02:00,23810.5,23831.42027,23953.29238,24151.56674,23755.01803,24349.8411,23556.74367,24548.11546,23358.46931,7701.507,41.32453912,42.24988411
2022-08-12T16:00:00+02:00,23800.5,23824.5491,23939.40217,24135.79979,23743.00455,24332.1974,23546.60693,24528.59502,23350.20931,7343.656,63.65901406,41.85914331
2022-08-12T17:00:00+02:00,23961,23854.87152,23941.36561,24138.09197,23744.63925,24334.81833,23547.91289,24531.54469,23351.18653,7535.911,79.15669533,49.87225395
2022-08-12T18:00:00+02:00,23971,23880.67785,23944.05964,24135.37698,23752.74231,24326.69431,23561.42497,24518.01165,23370.10764,5913.803,89.0011416,50.33156808
2022-08-12T19:00:00+02:00,23986.5,23904.19388,23947.91786,24130.49824,23765.33748,24313.07862,23582.75709,24495.659,23400.17671,2551.251,100,51.07980001
2022-08-12T20:00:00+02:00,24112.5,23950.48413,23962.87987,24153.27594,23772.4838,24343.67201,23582.08773,24534.06808,23391.69166,10325.694,100,56.77969837
2022-08-12T21:00:00+02:00,24168,23998.82099,23981.52715,24168.03779,23795.01652,24354.54842,23608.50588,24541.05906,23421.99525,3729.328,100,59.04335417
2022-08-12T22:00:00+02:00,24207,24045.08299,24002.02469,24192.96313,23811.08624,24383.90158,23620.14779,24574.84003,23429.20934,5490.966,100,60.60478372
2022-08-12T23:00:00+02:00,24098.5,24056.95344,24010.79517,24199.9523,23821.63804,24389.10943,23632.48091,24578.26656,23443.32378,2607.665,92.12739818,54.39204341
2022-08-13T00:00:00+02:00,24222.5,24093.74156,24030.04106,24217.82983,23842.2523,24405.61859,23654.46354,24593.40735,23466.67477,2893.185,90.72957652,59.50167916
2022-08-13T01:00:00+02:00,24378.5,24157.02122,24061.71915,24253.48728,23869.95101,24445.25542,23678.18287,24637.02356,23486.41474,8598.015,90.72957652,64.83873147
2022-08-13T02:00:00+02:00,24466.5,24225.79428,24098.51741,24287.94496,23909.08985,24477.37252,23719.6623,24666.80007,23530.23474,4651.072,98.60217834,67.44503189
2022-08-13T03:00:00+02:00,24538.5,24295.28444,24138.51582,24326.23427,23950.79738,24513.95271,23763.07894,24701.67116,23575.36049,6309.121,100,69.44091366
2022-08-13T04:00:00+02:00,24658,24375.8879,24185.74166,24372.55164,23998.93167,24559.36163,23812.12169,24746.17161,23625.31171,4301.243,100,72.45891028
2022-08-13T05:00:00+02:00,24789,24467.69059,24240.58333,24429.33545,24051.8312,24618.08758,23863.07907,24806.83971,23674.32694,9583.928,100,75.3346747
2022-08-13T06:00:00+02:00,24708,24521.09268,24283.07575,24468.30987,24097.84163,24653.54399,23912.60751,24838.77811,23727.37339,5837.923,93.58861731,70.43719499
2022-08-13T07:00:00+02:00,24695.5,24559.84986,24320.56886,24498.35769,24142.78004,24676.14651,23964.99121,24853.93534,23787.20239,3712.672,86.05574803,69.68432069
2022-08-13T08:00:00+02:00,24638,24577.21656,24349.42624,24534.05158,24164.8009,24718.67692,23980.17557,24903.30225,23795.55023,8976.481,73.47468072,66.18010837
2022-08-13T09:00:00+02:00,24560.5,24573.50177,24368.61476,24550.44543,24186.78409,24732.27611,24004.95342,24914.10678,23823.12275,3723.541,58.14960201,61.6781138
2022-08-13T10:00:00+02:00,24396,24534.05693,24371.10433,24559.87567,24182.33299,24748.647,23993.56166,24937.41834,23804.79032,8208.13,32.34913795,53.37792348
2022-08-13T11:00:00+02:00,24572.5,24542.59983,24389.41303,24585.16498,24193.66107,24780.91694,23997.90912,24976.6689,23802.15716,7539.73,21.1216337,59.65190821
2022-08-13T12:00:00+02:00,24482.5,24529.24432,24397.87548,24592.71658,24203.03438,24787.55768,24008.19328,24982.39879,23813.35218,5927.674,12.81782857,55.54707494
2022-08-13T13:00:00+02:00,24425.5,24506.19002,24400.3868,24595.88211,24204.89149,24791.37742,24009.39618,24986.87273,23813.90087,5813.462,12.81782857,53.05689877
2022-08-13T14:00:00+02:00,24427,24488.59224,24402.80618,24596.87325,24208.73911,24790.94033,24014.67204,24985.0074,23820.60496,4842.14,3.382191334,53.11646366
2022-08-13T15:00:00+02:00,24446,24479.1273,24406.73289,24595.25946,24218.20633,24783.78603,24029.67976,24972.31259,23841.15319,4226.101,1.371797561,53.91415185
2022-08-13T16:00:00+02:00,24453.5,24473.43234,24410.98445,24593.61626,24228.35264,24776.24807,24045.72082,24958.87989,23863.08901,2511.074,3.149635425,54.24508698
2022-08-13T17:00:00+02:00,24499,24479.11404,24418.98586,24600.00112,24237.97061,24781.01637,24056.95535,24962.03162,23875.9401,4318.409,7.906264356,56.29547707
2022-08-13T18:00:00+02:00,24476.5,24478.53315,24424.21442,24600.05001,24248.37883,24775.88561,24072.54323,24951.7212,23896.70764,2581.967,9.506018661,54.98332088
2022-08-13T19:00:00+02:00,24553,24495.08134,24435.9222,24606.73382,24265.11058,24777.54544,24094.29895,24948.35707,23923.48733,2289.62,18.21178509,58.52314321
2022-08-13T20:00:00+02:00,24439,24482.61882,24436.202,24608.99136,24263.41264,24781.78073,24090.62327,24954.57009,23917.83391,3799.927,13.36603163,51.96545393
2022-08-13T21:00:00+02:00,24382,24460.25908,24431.27455,24603.32895,24259.22014,24775.38336,24087.16573,24947.43777,23915.11132,2976.305,10.48360429,49.00846961
2022-08-13T22:00:00+02:00,24472,24462.86817,24434.97686,24607.99167,24261.96205,24781.00648,24088.94724,24954.02128,23915.93243,2997.954,11.8355438,53.50703347
2022-08-13T23:00:00+02:00,24480,24466.67525,24439.06987,24606.47648,24271.66326,24773.88309,24104.25666,24941.2897,23936.85005,1658.626,27.14361779,53.89638598
2022-08-14T00:00:00+02:00,24367,24444.52519,24432.51807,24598.21706,24266.81907,24763.91605,24101.12008,24929.61504,23935.42109,1701.097,27.14361779,47.80641734
2022-08-14T01:00:00+02:00,24420,24439.07515,24431.38006,24594.06484,24268.69528,24756.74962,24106.0105,24919.4344,23943.32572,3151.252,24.07335622,50.62447115
2022-08-14T02:00:00+02:00,24489.5,24450.28067,24436.66369,24599.04956,24274.27782,24761.43542,24111.89196,24923.82129,23949.50609,3121.408,28.41089293,54.12251608
2022-08-14T03:00:00+02:00,24565,24475.77386,24448.33063,24615.72465,24280.93661,24783.11867,24113.54259,24950.51268,23946.14857,7155.32,58.97833623,57.63390465
2022-08-14T04:00:00+02:00,24578.5,24498.60189,24460.16421,24623.8158,24296.51262,24787.46738,24132.86103,24951.11897,23969.20944,2032.646,82.69445245,58.24924464
2022-08-14T05:00:00+02:00,24550.5,24510.1348,24468.37655,24625.94588,24310.80722,24783.51522,24153.23789,24941.08455,23995.66855,1395.276,89.83716444,56.41891066
2022-08-14T06:00:00+02:00,24549.5,24518.88262,24475.75141,24632.67293,24318.82989,24789.59446,24161.90836,24946.51598,24004.98684,2532.126,85.84621578,56.35080757
2022-08-14T07:00:00+02:00,24568,24529.7976,24484.13765,24635.6362,24332.63909,24787.13476,24181.14053,24938.63332,24029.64197,1666.338,83.12969592,57.37587868
2022-08-14T08:00:00+02:00,24650.5,24556.62035,24499.2615,24646.97444,24351.54855,24794.68739,24203.8356,24942.40033,24056.12266,2752.702,89.67470658,61.69593627
2022-08-14T09:00:00+02:00,24859.5,24623.92694,24532.01045,24696.38676,24367.63414,24860.76307,24203.25784,25025.13937,24038.88153,21444.608,96.43154528,69.99313874
2022-08-14T10:00:00+02:00,24649.5,24629.60984,24542.69132,24714.89789,24370.48475,24887.10446,24198.27818,25059.31103,24026.07161,12234.474,80.03210962,56.70247812
2022-08-14T11:00:00+02:00,24725,24650.80766,24559.26484,24729.88522,24388.64445,24900.50561,24218.02406,25071.126,24047.40367,5332.196,64.51916168,59.66769512
2022-08-14T12:00:00+02:00,24605,24640.62818,24563.42258,24731.78437,24395.06079,24900.14615,24226.699,25068.50794,24058.33721,4177.086,39.60037623,53.40715424
2022-08-14T13:00:00+02:00,24548,24620.04414,24562.02053,24729.21361,24394.82744,24896.4067,24227.63435,25063.59979,24060.44126,5104.358,30.56223927,50.68667932
2022-08-14T14:00:00+02:00,24519,24597.58988,24558.10957,24721.50315,24394.71599,24884.89673,24231.3224,25048.29032,24067.92882,4881.135,12.74185388,49.31044607
2022-08-14T15:00:00+02:00,24465,24568.12547,24549.64506,24711.1891,24388.10102,24872.73314,24226.55698,25034.27719,24065.01294,6231.444,4.327305988,46.76424565
2022-08-14T16:00:00+02:00,24496,24552.09758,24544.76824,24699.41628,24390.1202,24854.06431,24235.47216,25008.71235,24080.82412,2273.713,2.363265644,48.411127
2022-08-14T17:00:00+02:00,24513,24543.40923,24541.88022,24690.51768,24393.24275,24839.15514,24244.60529,24987.79261,24095.96783,2551.33,6.0547643,49.33672848
2022-08-14T18:00:00+02:00,24301,24489.54051,24519.98202,24675.03823,24364.9258,24830.09445,24209.86958,24985.15066,24054.81337,7540.576,6.0547643,39.75699949
2022-08-14T19:00:00+02:00,24215.5,24428.64262,24492.30183,24648.10403,24336.49963,24803.90623,24180.69743,24959.70844,24024.89523,11237.709,3.691498657,36.66493377
2022-08-14T20:00:00+02:00,24272.5,24393.94426,24472.31985,24629.52903,24315.11066,24786.73822,24157.90147,24943.94741,24000.69229,4981.554,3.349981223,40.01439959
2022-08-14T21:00:00+02:00,24269.5,24366.28998,24453.88168,24605.96878,24301.79458,24758.05588,24149.70748,24910.14299,23997.62037,2247.501,6.580358455,39.894814
2022-08-14T22:00:00+02:00,24303,24352.22554,24440.16516,24588.53176,24291.79857,24736.89835,24143.43197,24885.26495,23995.06538,2092.15,11.89625971,41.98001717
2022-08-14T23:00:00+02:00,24323.5,24345.84209,24429.55924,24578.68536,24280.43312,24727.81149,24131.30699,24876.93761,23982.18087,3679.2,18.12764301,43.27686901
2022-08-15T00:00:00+02:00,24246,24323.65496,24412.87204,24565.20344,24260.54064,24717.53484,24108.20923,24869.86624,23955.87783,4836.609,19.24774954,39.66712796
2022-08-15T01:00:00+02:00,24290.5,24316.28719,24401.74731,24550.87646,24252.61815,24700.00562,24103.48899,24849.13478,23954.35983,2050.499,25.80085166,42.62633791
2022-08-15T02:00:00+02:00,24394.5,24333.66781,24401.08846,24557.49411,24244.68281,24713.89975,24088.27717,24870.3054,23931.87152,5048.045,45.37835665,48.93068123
2022-08-15T03:00:00+02:00,24626.5,24398.74163,24421.58042,24589.34995,24253.81089,24757.11947,24086.04136,24924.889,23918.27183,11054.422,74.36120623,59.59633293
2022-08-15T04:00:00+02:00,24900.5,24510.24349,24465.11856,24641.19027,24289.04686,24817.26197,24112.97515,24993.33368,23936.90345,13303.96,95.82553617,68.07620202
2022-08-15T05:00:00+02:00,24853,24586.4116,24500.38051,24694.44709,24306.31393,24888.51368,24112.24734,25082.58026,23918.18076,23676.735,97.27609026,65.50935823
2022-08-15T06:00:00+02:00,24839,24642.54236,24531.1641,24726.19021,24336.13799,24921.21633,24141.11187,25116.24244,23946.08576,10440.92,93.73002676,64.73461146
2022-08-15T07:00:00+02:00,24802.5,24678.0885,24555.831,24753.99811,24357.6639,24952.16521,24159.49679,25150.33232,23961.32968,9146.812,87.97621686,62.65416803
2022-08-15T08:00:00+02:00,24121,24554.29106,24516.30091,24753.38465,24279.21717,24990.46839,24042.13343,25227.55213,23805.04969,25097.076,58.8467242,38.05952899
2022-08-15T09:00:00+02:00,24018,24435.11527,24471.00083,24709.57859,24232.42307,24948.15634,23993.84531,25186.7341,23755.26755,14202.232,29.05945437,35.77386495
2022-08-15T10:00:00+02:00,24030,24345.08965,24430.90984,24666.80348,24195.01621,24902.69711,23959.12258,25138.59074,23723.22894,8916.627,1.975579869,36.25418352
2022-08-15T11:00:00+02:00,24158.5,24303.62528,24406.14531,24640.51083,24171.77979,24874.87634,23937.41428,25109.24186,23703.04876,7028.847,6.213980452,41.31532911
2022-08-15T12:00:00+02:00,24256,24293.04189,24392.49574,24622.15657,24162.8349,24851.81741,23933.17406,25081.47825,23703.51323,6577.627,15.62169541,44.89060033
2022-08-15T13:00:00+02:00,24034.5,24235.58814,24359.95067,24595.70716,24124.19418,24831.46365,23888.43769,25067.22014,23652.6812,9099.083,18.52481116,39.06750623
2022-08-15T14:00:00+02:00,23937,24169.23522,24321.50061,24561.66735,24081.33387,24801.83409,23841.16713,25042.00084,23601.00038,9131.005,13.86986196,36.80435697
2022-08-15T15:00:00+02:00,24145.5,24163.96072,24305.50055,24547.15539,24063.84572,24788.81022,23822.19089,25030.46505,23580.53606,9914.656,13.2014255,44.24283853
2022-08-15T16:00:00+02:00,24103.5,24150.52501,24287.13687,24519.60207,24054.67167,24752.06727,23822.20647,24984.53247,23589.74126,5531.127,17.40519539,43.14125399
2022-08-15T17:00:00+02:00,24220.5,24166.07501,24281.07897,24512.01094,24050.147,24742.94292,23819.21503,24973.87489,23588.28305,5573.09,28.02239852,47.09317119
2022-08-15T18:00:00+02:00,24244,24183.39167,24277.70815,24501.21641,24054.19989,24724.72468,23830.69163,24948.23294,23607.18337,4421.608,32.85044313,47.8767963
2022-08-15T19:00:00+02:00,24096.5,24164.08241,24261.23469,24483.13521,24039.33416,24705.03574,23817.43363,24926.93627,23595.5331,4906.753,34.16329572,43.51975299
2022-08-15T20:00:00+02:00,24087,24146.95299,24245.39517,24459.40994,24031.38039,24673.42472,23817.36562,24887.4395,23603.35084,3298.493,31.74960026,43.24676928
2022-08-15T21:00:00+02:00,23964,24106.29677,24219.81379,24432.36322,24007.26436,24644.91266,23794.71492,24857.46209,23582.16549,5935.033,29.18426808,39.76855517
2022-08-15T22:00:00+02:00,24061,24096.23082,24205.37617,24412.02922,23998.72313,24618.68227,23792.07008,24825.33531,23585.41703,3221.9,41.8773219,43.61962929
2022-08-15T23:00:00+02:00,24011.5,24077.40175,24187.75107,24390.78604,23984.7161,24593.82101,23781.68112,24796.85598,23578.64615,2797.274,49.48778528,42.1389518
2022-08-16T00:00:00+02:00,23997,24059.53469,24170.41006,24370.51396,23970.30616,24570.61786,23770.20226,24770.72177,23570.09835,3213.512,53.20141207,41.6924905
2022-08-16T01:00:00+02:00,24080.5,24064.19365,24162.23642,24377.72576,23946.74708,24593.21509,23731.25774,24808.70443,23515.76841,13950.001,57.13104609,45.28742055
2022-08-16T02:00:00+02:00,24111.5,24074.70617,24157.62402,24371.43554,23943.81249,24585.24707,23730.00096,24799.0586,23516.18943,5952.815,69.7542992,46.60366723
2022-08-16T03:00:00+02:00,24091,24078.32702,24151.56729,24360.21371,23942.92087,24568.86013,23734.27445,24777.50654,23525.62803,5021.778,82.17606423,45.81866769
2022-08-16T04:00:00+02:00,24037.5,24069.25435,24141.19753,24346.79778,23935.59729,24552.39803,23729.99704,24757.99827,23524.3968,3494.965,72.99613128,43.74762798
2022-08-16T05:00:00+02:00,24065,24068.30894,24134.27049,24347.61357,23920.9274,24560.95666,23707.58432,24774.29974,23494.24123,8314.729,65.49874051,45.12077653
2022-08-16T06:00:00+02:00,23946,24041.12918,24117.15499,24329.295,23905.01498,24541.435,23692.87497,24753.57501,23480.73496,3379.038,41.41872342,40.51225091
2022-08-16T07:00:00+02:00,23935,24017.54491,24100.59544,24312.58259,23888.60829,24524.56974,23676.62114,24736.55689,23464.63399,6988.076,26.44161165,40.10448697
2022-08-16T08:00:00+02:00,23979.5,24009.09049,24089.58677,24294.89626,23884.27727,24500.20576,23678.96777,24705.51526,23473.65828,2831.979,18.34719751,42.62060169
2022-08-16T09:00:00+02:00,24048,24017.73705,24085.80615,24285.95068,23885.66162,24486.09522,23685.51709,24686.23975,23485.37255,2878.576,47.41674401,46.35628651
2022-08-16T10:00:00+02:00,23976,24008.46215,24075.82377,24268.81513,23882.83242,24461.80648,23689.84107,24654.79783,23496.84972,2285.761,62.64585073,43.17451961
2022-08-16T11:00:00+02:00,24062.5,24020.47056,24074.61252,24262.96163,23886.26341,24451.31075,23697.9143,24639.65986,23509.56518,3402.441,82.0703825,47.80922136
2022-08-16T12:00:00+02:00,23990,24013.69932,24066.92047,24248.85179,23884.98916,24430.78311,23703.05784,24612.71443,23521.12652,2849.941,69.09380268,44.53093369
2022-08-16T13:00:00+02:00,24011.5,24013.21059,24061.88225,24241.85419,23881.91031,24421.82613,23701.93837,24601.79807,23521.96643,4308.712,76.7766195,45.71960967
2022-08-16T14:00:00+02:00,23913,23990.94157,24048.3475,24229.53573,23867.15927,24410.72396,23685.97104,24591.91219,23504.78281,5575.575,48.82282804,41.34792521
2022-08-16T15:00:00+02:00,23890,23968.51011,24033.95227,24212.94848,23854.95606,24391.9447,23675.95985,24570.94091,23496.96364,6381.158,30.85175617,40.37706363
2022-08-16T16:00:00+02:00,23707,23910.39675,24004.22934,24187.15439,23821.30428,24370.07945,23638.37923,24553.0045,23455.45418,17915.654,6.558802337,33.61415229
2022-08-16T17:00:00+02:00,23883,23904.30858,23993.20849,24180.6389,23805.77808,24368.0693,23618.34767,24555.49971,23430.91727,9891.339,24.22480057,43.4281433
2022-08-16T18:00:00+02:00,23796.5,23880.35112,23975.3259,24165.93985,23784.71195,24356.5538,23594.098,24547.16775,23403.48405,7049.333,38.69071427,40.27668212
2022-08-16T19:00:00+02:00,23849.5,23873.49532,23963.88718,24149.42156,23778.3528,24334.95595,23592.81842,24520.49033,23407.28404,4107.776,60.74440244,43.00576109
2022-08-16T20:00:00+02:00,23816.5,23860.82969,23950.48835,24147.37742,23753.59928,24344.26648,23556.71021,24541.15555,23359.82114,11649.48,56.75023986,41.72722089
2022-08-16T21:00:00+02:00,23916,23873.08976,23947.35304,24142.28575,23752.42034,24337.21846,23557.48763,24532.15116,23362.55492,4398.094,72.20309422,46.85731217
2022-08-16T22:00:00+02:00,23964.5,23893.40315,23948.91186,24136.49223,23761.33149,24324.0726,23573.75112,24511.65297,23386.17074,2360.179,83.48273938,49.20470715
2022-08-16T23:00:00+02:00,23928,23901.09134,23947.01078,24128.87112,23765.15043,24310.73147,23583.29009,24492.59181,23401.42975,1674.456,94.12867286,47.50407899
2022-08-17T00:00:00+02:00,23827.5,23884.73771,23936.14616,24114.58791,23757.70441,24293.02966,23579.26267,24471.47141,23400.82092,2899.619,83.28656495,43.08818354
2022-08-17T01:00:00+02:00,23839,23874.57377,23927.31469,24098.11775,23756.51164,24268.9208,23585.70859,24439.72385,23414.90554,1708.892,71.58724131,43.73273874
2022-08-17T02:00:00+02:00,23991.5,23900.55738,23933.14972,24106.71684,23759.5826,24280.28396,23586.01548,24453.85108,23412.44836,6058.93,75.22326363,51.56634288
2022-08-17T03:00:00+02:00,23926,23906.21129,23932.49975,24102.66921,23762.33028,24272.83868,23592.16081,24443.00815,23421.99134,2989.974,82.50790763,48.44655623
2022-08-17T04:00:00+02:00,23971.5,23920.71989,23936.04522,24104.45259,23767.63786,24272.85995,23599.2305,24441.26731,23430.82313,3281.971,92.55930511,50.67882635
2022-08-17T05:00:00+02:00,23989.5,23936.00436,23940.90475,24104.4973,23777.3122,24268.08985,23613.71965,24431.6824,23450.12709,3390.941,92.55930511,51.57219285
2022-08-17T06:00:00+02:00,24052,23961.78117,23951.00432,24108.6974,23793.31123,24266.39048,23635.61815,24424.08357,23477.92507,1842.295,98.35207385,54.64419379
2022-08-17T07:00:00+02:00,24148,24003.16313,23968.91302,24122.62802,23815.19801,24276.34303,23661.483,24430.05803,23507.768,5018.522,100,58.951446
2022-08-17T08:00:00+02:00,24388,24088.68244,24007.01183,24170.39005,23843.63361,24333.76827,23680.25539,24497.14649,23516.87717,15824.603,100,67.30963018
2022-08-17T09:00:00+02:00,23778.5,24019.75301,23986.23803,24191.87495,23780.60111,24397.51187,23574.96419,24603.14879,23369.32727,26953.881,68.62955105,43.23368023
2022-08-17T10:00:00+02:00,23792,23969.14123,23968.58003,24169.88574,23767.27432,24371.19145,23565.96861,24572.49716,23364.6629,7801.36,36.15734124,43.71391326
2022-08-17T11:00:00+02:00,23814,23934.6654,23954.5273,24151.3826,23757.67199,24348.2379,23560.81669,24545.0932,23363.96139,5078.451,4.818351052,44.53735982
2022-08-17T12:00:00+02:00,23780.5,23900.40642,23938.70663,24131.03656,23746.37671,24323.36648,23554.04679,24515.6964,23361.71686,5710.362,3.413829996,43.49391456
2022-08-17T13:00:00+02:00,23725,23861.42722,23919.27876,24107.65654,23730.90097,24296.03433,23542.52319,24484.41212,23354.1454,4441.329,2.552706473,41.74880726
2022-08-17T14:00:00+02:00,23658,23816.22117,23895.52614,24086.30552,23704.74677,24277.08489,23513.9674,24467.86426,23323.18802,17281.279,0.558363323,39.67904098
2022-08-17T15:00:00+02:00,23412.5,23726.50535,23851.61468,24053.90981,23649.31954,24256.20494,23447.02441,24458.50007,23244.72928,19364.875,2.96E-16,33.18668298
2022-08-17T16:00:00+02:00,23334,23639.28194,23804.5588,24003.4757,23605.64189,24202.39261,23406.72498,24401.30952,23207.80807,6730.088,4.44E-16,31.4165626
2022-08-17T17:00:00+02:00,23383.5,23582.44151,23766.28072,23959.48928,23573.07217,24152.69784,23379.86361,24345.9064,23186.65505,4317.866,2.226354162,33.81388301
2022-08-17T18:00:00+02:00,23408,23543.67673,23733.70975,23921.97484,23545.44466,24110.23993,23357.17957,24298.50502,23168.91448,4942.122,5.576977462,35.02448706
2022-08-17T19:00:00+02:00,23458.5,23524.74857,23708.69068,23891.79398,23525.58738,24074.89728,23342.48409,24258.00057,23159.38079,3733.52,11.28199134,37.55967606
2022-08-17T20:00:00+02:00,23433,23504.36,23683.62789,23873.25952,23493.99626,24062.89116,23304.36463,24252.52279,23114.73299,16080.594,14.03593836,36.77931121
2022-08-17T21:00:00+02:00,23265,23451.16889,23645.57081,23840.26447,23450.87715,24034.95813,23256.18349,24229.65179,23061.48983,9984.697,11.27745646,32.05417574
2022-08-17T22:00:00+02:00,23391.5,23437.90913,23622.47346,23819.61758,23425.32935,24016.76169,23228.18524,24213.9058,23031.04113,7260.624,23.47845812,38.46479857
2022-08-17T23:00:00+02:00,23321,23411.92933,23595.06679,23789.30775,23400.82582,23983.54871,23206.58486,24177.78967,23012.3439,4071.462,31.16718953,36.40339683
2022-08-18T00:00:00+02:00,23336,23395.05614,23571.51526,23761.13187,23381.89865,23950.74847,23192.28205,24140.36508,23002.66544,2633.003,45.20399887,37.17486749
2022-08-18T01:00:00+02:00,23327,23379.93256,23549.2866,23731.53773,23367.03546,23913.78887,23184.78433,24096.04,23002.53319,1758.668,42.3928586,36.88574625
2022-08-18T02:00:00+02:00,23443,23393.94754,23539.62418,23722.71452,23356.53384,23905.80486,23173.4435,24088.8952,22990.35316,4794.577,63.05715935,43.0352099
2022-08-18T03:00:00+02:00,23457.5,23408.07031,23532.15835,23707.49223,23356.82446,23882.82612,23181.49057,24058.16001,23006.15669,2237.131,81.76154194,43.77269249
2022-08-18T04:00:00+02:00,23445.5,23416.38802,23524.28032,23693.76892,23354.79171,23863.25753,23185.3031,24032.74614,23015.81449,2011.061,98.65302234,43.27338956
2022-08-18T05:00:00+02:00,23423.5,23417.96846,23515.11847,23677.21503,23353.0219,23839.3116,23190.92534,24001.40817,23028.82877,1295.82,94.73486788,42.32029572
2022-08-18T06:00:00+02:00,23368,23406.86436,23501.74406,23660.58373,23342.90439,23819.4234,23184.06473,23978.26307,23025.22506,3145.843,83.80702165,39.93094802
2022-08-18T07:00:00+02:00,23375.5,23399.8945,23490.26733,23644.08274,23336.45192,23797.89814,23182.63652,23951.71355,23028.82111,2065.195,75.6186259,40.4204795
2022-08-18T08:00:00+02:00,23350.5,23388.91794,23477.56121,23628.31837,23326.80405,23779.07553,23176.04688,23929.8327,23025.28972,2730.282,66.73343705,39.2716067
2022-08-18T09:00:00+02:00,23396,23390.49173,23470.14655,23617.24249,23323.05062,23764.33843,23175.95468,23911.43436,23028.85874,2896.766,73.97343299,42.47620843
2022-08-18T10:00:00+02:00,23443.5,23402.27135,23467.72414,23612.49179,23322.95648,23757.25945,23178.18883,23902.02711,23033.42117,4667.434,83.5088064,45.69777277
2022-08-18T11:00:00+02:00,23520,23428.43327,23472.47649,23615.4036,23329.54938,23758.33071,23186.62227,23901.25782,23043.69516,5189.007,96.31214971,50.50538838
2022-08-18T12:00:00+02:00,23471,23437.89254,23472.34226,23613.23886,23331.44566,23754.13547,23190.54906,23895.03207,23049.65246,4288.788,93.12894864,47.59852313
2022-08-18T13:00:00+02:00,23517.5,23455.58309,23476.44751,23611.78007,23341.11495,23747.11263,23205.7824,23882.44519,23070.44984,2432.815,93.12894864,50.50957488
2022-08-18T14:00:00+02:00,23545,23475.45351,23482.67956,23617.3455,23348.01361,23752.01145,23213.34766,23886.6774,23078.68172,5705.046,93.12894864,52.2007625
2022-08-18T15:00:00+02:00,23435.5,23466.57496,23478.39051,23611.72317,23345.05784,23745.05584,23211.72518,23878.3885,23078.39251,4590.261,82.79972398,45.52921104
2022-08-18T16:00:00+02:00,23411.5,23454.33608,23472.30955,23606.43988,23338.17922,23740.57021,23204.04889,23874.70055,23069.91856,6932.426,62.16210492,44.19595273
2022-08-18T17:00:00+02:00,23442,23451.59473,23469.55414,23602.49659,23336.61169,23735.43904,23203.66924,23868.38149,23070.72678,4293.262,47.06826794,46.3462454
2022-08-18T18:00:00+02:00,23323,23423.01812,23456.23103,23594.78474,23317.67733,23733.33844,23179.12363,23871.89215,23040.56992,7670.197,32.52465025,39.88811007
2022-08-18T19:00:00+02:00,23263.5,23387.56965,23438.71003,23578.29561,23299.12445,23717.8812,23159.53887,23857.46678,23019.95328,4825.576,19.82893598,37.10410971
2022-08-18T20:00:00+02:00,23304.5,23369.10973,23426.50912,23565.05287,23287.96536,23703.59663,23149.42161,23842.14039,23010.87785,4665.816,8.428038986,40.20130851
2022-08-18T21:00:00+02:00,23340.5,23362.75201,23418.69011,23556.33788,23281.04234,23693.98565,23143.39456,23831.63343,23005.74679,4430.859,19.55174212,42.86188677
2022-08-18T22:00:00+02:00,23403,23371.69601,23417.26373,23554.5081,23280.01937,23691.75246,23142.77501,23828.99682,23005.53065,2974.964,41.95363544,47.24991786
2022-08-18T23:00:00+02:00,23355,23367.98578,23411.6034,23544.3303,23278.87649,23677.05721,23146.14958,23809.78411,23013.42268,1326.428,51.28612064,44.42798718
2022-08-19T00:00:00+02:00,23340,23361.76672,23405.094,23533.76898,23276.41901,23662.44396,23147.74403,23791.11895,23019.06904,1586.756,52.8112386,43.55261206
2022-08-19T01:00:00+02:00,23188,23323.15189,23385.35818,23524.34209,23246.37426,23663.32601,23107.39035,23802.30992,22968.40644,9218.569,30.40934529,35.84524381
2022-08-19T02:00:00+02:00,22928,23235.34036,23343.78016,23495.55094,23192.00938,23647.32172,23040.23861,23799.09249,22888.46783,16463.632,14.23826072,27.03278445
2022-08-19T03:00:00+02:00,22755,23128.59806,23290.25469,23448.54184,23131.96754,23606.82899,22973.68039,23765.11614,22815.39324,13215.946,1.18E-14,22.98380989
2022-08-19T04:00:00+02:00,22812.5,23058.35405,23246.82245,23402.83909,23090.80581,23558.85573,22934.78917,23714.87237,22778.77253,5315.788,5.383202297,26.90269093
2022-08-19T05:00:00+02:00,22762,22992.49759,23202.74768,23353.33456,23052.1608,23503.92144,22901.57392,23654.50832,22750.98704,2855.993,9.069533997,25.66739758
2022-08-19T06:00:00+02:00,22779.5,22945.16479,23164.27062,23309.81558,23018.72566,23455.36054,22873.1807,23600.9055,22727.63574,2653.457,14.47608862,26.91969104
