time,open,high,low,close,EMA 1 (8),EMA 2 (21),EMA 3 (34),EMA 4 (55),EMA 5 (100),Upper ATR 3,Lower ATR 3,RSI Stoch,RSI
2022-11-18T13:55:00+01:00,16774.5,16778,16770,16771.5,16768.26059,16763.73295,16760.97828,16760.4408,16762.38603,16812.34176,16715.12414,73.44904732,54.72565955
2022-11-18T14:00:00+01:00,16771.5,16782.5,16767,16782.5,16771.4249,16765.43904,16762.2081,16761.22863,16762.78432,16813.89722,16716.98087,87.10931919,59.29358723
2022-11-18T14:05:00+01:00,16782.5,16782.5,16777,16777.5,16772.77492,16766.5355,16763.08192,16761.80975,16763.07572,16812.71095,16720.36004,79.23013668,56.50296942
2022-11-18T14:10:00+01:00,16777.5,16780,16775,16779.5,16774.26939,16767.71409,16764.02009,16762.44154,16763.40096,16811.66272,16723.76545,82.62331061,57.36730052
2022-11-18T14:15:00+01:00,16779.5,16786.5,16778.5,16784.5,16776.54286,16769.24008,16765.19037,16763.22934,16763.81876,16811.76381,16726.71635,82.62331061,59.53228085
2022-11-18T14:20:00+01:00,16784.5,16812.5,16778,16792.5,16780.08889,16771.35462,16766.75092,16764.27472,16764.3867,16818.2338,16724.47544,92.90371776,62.78835754
2022-11-18T14:25:00+01:00,16792.5,16802.5,16783.5,16783.5,16780.84691,16772.45874,16767.70801,16764.96134,16764.76519,16820.06084,16724.85665,85.17896515,57.2113024
2022-11-18T14:30:00+01:00,16783.5,16797.5,16783.5,16791,16783.10315,16774.14431,16769.03899,16765.89129,16765.28469,16821.34626,16726.94237,78.75298584,60.37030499
2022-11-18T14:35:00+01:00,16791,16808,16791,16791.5,16784.96912,16775.7221,16770.32247,16766.80589,16765.8038,16823.19534,16728.24887,72.88228747,60.57925346
2022-11-18T14:40:00+01:00,16791.5,16791.5,16783,16783.5,16784.64265,16776.42918,16771.07547,16767.40211,16766.15422,16822.3329,16730.52546,68.42487892,55.53400972
2022-11-18T14:45:00+01:00,16783.5,16783.5,16725.5,16747.5,16776.38873,16773.79926,16769.7283,16766.69132,16765.78483,16828.85271,16718.7458,41.51752491,39.56529818
2022-11-18T14:50:00+01:00,16747.5,16760,16736,16755,16771.63568,16772.09023,16768.88669,16766.27377,16765.57127,16828.35415,16715.82631,19.31201841,43.22789637
2022-11-18T14:55:00+01:00,16755,16759,16744.5,16748,16766.3833,16769.90021,16767.69316,16765.62114,16765.22332,16825.25242,16714.548,6.95165604,40.74586162
2022-11-18T15:00:00+01:00,16748,16756,16742,16755.5,16763.96479,16768.5911,16766.99641,16765.25967,16765.03078,16822.98958,16714.19262,13.93076099,44.42758324
2022-11-18T15:05:00+01:00,16755.5,16764,16755.5,16758.5,16762.75039,16767.67373,16766.5109,16765.01825,16764.90146,16820.00803,16715.33942,17.73207132,45.87623804
2022-11-18T15:10:00+01:00,16758.5,16764,16749.5,16750.5,16760.02808,16766.11248,16765.59599,16764.49974,16764.61628,16817.81576,16714.4092,20.50977601,42.68106564
2022-11-18T15:15:00+01:00,16750.5,16780,16750,16775.5,16763.46629,16766.96589,16766.16193,16764.89261,16764.8318,16821.40466,16712.52713,33.62523399,53.56501502
2022-11-18T15:20:00+01:00,16775.5,16776,16765,16765.5,16763.91822,16766.83263,16766.12411,16764.9143,16764.84503,16819.74005,16713.92521,38.8479853,49.51488595
2022-11-18T15:25:00+01:00,16765.5,16769,16761.5,16769,16765.04751,16767.02966,16766.28845,16765.06022,16764.92731,16817.76513,16716.2942,50.66492066,50.91382737
2022-11-18T15:30:00+01:00,16769,16769,16643,16691,16748.59251,16760.11788,16761.98625,16762.41521,16763.4634,16834.22938,16686.00637,30.57035772,30.57815017
2022-11-18T15:35:00+01:00,16691,16720,16680.5,16683,16734.01639,16753.10716,16757.47275,16759.57895,16761.87007,16830.38927,16675.82505,16.28916762,29.28614238
2022-11-18T15:40:00+01:00,16683,16690.5,16647,16686.5,16723.45719,16747.05196,16753.41716,16756.96899,16760.37759,16828.13535,16665.96858,1.470247372,30.66640081
2022-11-18T15:45:00+01:00,16686.5,16707,16670,16674.5,16712.57782,16740.45633,16748.90761,16754.02367,16758.67705,16823.67662,16657.23604,1.470247372,28.60485268
2022-11-18T15:50:00+01:00,16674.5,16700,16672.5,16700,16709.78275,16736.77848,16746.11289,16752.09425,16757.51512,16819.94732,16653.60964,14.1826624,38.12397097
2022-11-18T15:55:00+01:00,16700,16712,16695,16695,16706.49769,16732.98044,16743.19215,16750.05517,16756.2772,16813.8515,16652.10937,24.03066637,37.0800144
2022-11-18T16:00:00+01:00,16695,16696,16604,16631.5,16689.83154,16723.75494,16736.80975,16745.82106,16753.80636,16818.56379,16628.9461,24.03066637,26.97673961
2022-11-18T16:05:00+01:00,16631.5,16655,16630,16650,16680.98009,16717.04995,16731.84919,16742.39888,16751.75079,16810.44388,16623.65602,18.52815966,32.72771046
2022-11-18T16:10:00+01:00,16650,16666.5,16641,16652.5,16674.65118,16711.18177,16727.31495,16739.1882,16749.78543,16803.36899,16618.99455,15.37548772,33.48999982
2022-11-18T16:15:00+01:00,16652.5,16681.5,16652,16670,16673.61758,16707.43797,16724.03981,16736.7172,16748.20552,16799.36182,16615.51413,30.10317768,38.72425592
2022-11-18T16:20:00+01:00,16670,16679,16665.5,16677,16674.36923,16704.67089,16721.35182,16734.58444,16746.79551,16792.9216,16616.42017,40.13985917,40.73345201
2022-11-18T16:25:00+01:00,16677,16685,16658.5,16676.5,16674.84274,16702.1099,16718.78886,16732.51,16745.40352,16789.73556,16614.48423,50.98833103,40.63097002
2022-11-18T16:30:00+01:00,16676.5,16698.5,16676,16688.5,16677.87768,16700.87263,16717.05807,16730.93821,16744.27672,16787.06075,16614.68452,60.3224574,44.25583389
2022-11-18T16:35:00+01:00,16688.5,16700,16685.5,16686.5,16679.79375,16699.56603,16715.31189,16729.35113,16743.13263,16782.70499,16616.42706,75.48373591,43.77609798
2022-11-18T16:40:00+01:00,16686.5,16700,16686.5,16691.5,16682.39514,16698.83275,16713.95121,16727.99931,16742.1102,16778.92608,16618.73943,89.80301799,45.37044928
2022-11-18T16:45:00+01:00,16691.5,16699.5,16681,16690,16684.08511,16698.02978,16712.58257,16726.64219,16741.07831,16776.36644,16619.69312,98.32810209,44.95855918
2022-11-18T16:50:00+01:00,16690,16708.5,16690,16702.5,16688.17731,16698.43616,16712.00642,16725.77997,16740.31438,16775.14163,16621.73069,99.25356709,49.10510034
2022-11-18T16:55:00+01:00,16702.5,16703,16672,16686,16687.69346,16697.3056,16710.52034,16724.35925,16739.23885,16775.17496,16619.43624,92.09827428,44.35505333
2022-11-18T17:00:00+01:00,16686,16696.5,16671,16686.5,16687.42825,16696.32327,16709.14775,16723.00714,16738.19452,16774.09483,16618.55172,85.95318625,44.5301585
2022-11-18T17:05:00+01:00,16686.5,16698,16686.5,16694.5,16688.99975,16696.15752,16708.31074,16721.98902,16737.32928,16770.83825,16621.47679,83.35932616,47.38316419
2022-11-18T17:10:00+01:00,16694.5,16702,16694.5,16702,16691.88869,16696.68866,16707.95012,16721.27513,16736.62969,16767.64219,16625.73512,90.51461896,49.98057342
2022-11-18T17:15:00+01:00,16702,16726.5,16701.5,16717,16697.46898,16698.53514,16708.46726,16721.12245,16736.24098,16769.77771,16627.29258,97.4061399,54.78771375
2022-11-18T17:20:00+01:00,16717,16720,16700,16700.5,16698.14254,16698.71376,16708.01199,16720.38593,16735.53324,16769.15329,16628.27424,88.37956433,49.1877824
2022-11-18T17:25:00+01:00,16700.5,16700.5,16681,16687.5,16695.77753,16697.69433,16706.83987,16719.21143,16734.58209,16767.28103,16628.10763,65.95136692,45.26240645
2022-11-18T17:30:00+01:00,16687.5,16688,16651.5,16683.5,16693.04919,16696.40394,16705.50617,16717.93603,16733.57056,16768.84159,16623.96629,40.77753238,44.09632802
2022-11-18T17:35:00+01:00,16683.5,16683.5,16663,16670.5,16688.03826,16694.04903,16703.50581,16716.24188,16732.32164,16765.70543,16622.39264,19.06463472,40.44906831
2022-11-18T17:40:00+01:00,16670.5,16672,16667,16672,16684.4742,16692.04458,16701.70548,16714.66181,16731.12715,16759.65408,16624.43507,9.567863908,41.05488975
2022-11-18T17:45:00+01:00,16672,16677.5,16658,16659,16678.81327,16689.04052,16699.26517,16712.67389,16729.69889,16755.99935,16622.0817,1.408365107,37.49477793
2022-11-18T17:50:00+01:00,16659,16659.5,16625,16638.5,16669.85476,16684.44593,16695.79287,16710.02483,16727.89297,16754.01484,16614.87702,1.408365107,32.68193486
2022-11-18T17:55:00+01:00,16638.5,16661.5,16638,16648,16664.99815,16681.13266,16693.06185,16707.80965,16726.31093,16750.76808,16611.49725,6.111163029,36.73469542
2022-11-18T18:00:00+01:00,16648,16662,16640,16641.5,16659.77634,16677.5297,16690.11546,16705.44145,16724.63151,16746.90544,16608.15395,9.86948387,35.17435314
2022-11-18T18:05:00+01:00,16641.5,16641.5,16556,16559,16637.3816,16666.75427,16682.62315,16700.2114,16721.35168,16749.49603,16584.01251,9.86948387,22.25395469
2022-11-18T18:10:00+01:00,16559,16593.5,16556,16585,16625.74124,16659.32206,16677.04468,16696.09671,16718.65164,16744.18941,16574.45471,12.58815329,30.87198393
2022-11-18T18:15:00+01:00,16585,16612.5,16556.5,16601.5,16620.3543,16654.06551,16672.72784,16692.71825,16716.33181,16744.87091,16563.26011,22.64746678,35.74014227
2022-11-18T18:20:00+01:00,16601.5,16608.5,16581.5,16582,16611.83112,16647.5141,16667.5434,16688.76403,16713.67177,16737.61911,16557.40909,33.45300871,32.80030163
2022-11-18T18:25:00+01:00,16582,16603,16578,16597.5,16608.64643,16642.96736,16663.54092,16685.5046,16711.37134,16731.99345,16553.94128,43.14608701,37.22074129
2022-11-18T18:30:00+01:00,16597.5,16598,16579.5,16596,16605.83611,16638.6976,16659.68144,16682.30801,16709.08676,16725.32897,16552.06624,50.64432312,36.96731
2022-11-18T18:35:00+01:00,16596,16596.5,16565,16576.5,16599.31698,16633.04328,16654.92821,16678.52915,16706.46128,16720.23668,16545.84987,57.38289527,33.75010738
2022-11-18T18:40:00+01:00,16576.5,16586.5,16566.5,16576.5,16594.24654,16627.90298,16650.4466,16674.88525,16703.88779,16713.154,16542.65196,59.24222022,33.75010738
2022-11-18T18:45:00+01:00,16576.5,16589,16570,16589,16593.08064,16624.36634,16646.93536,16671.81792,16701.61278,16707.59944,16541.13325,65.44635448,37.77600932
2022-11-18T18:50:00+01:00,16589,16599.5,16567,16569.5,16587.8405,16619.37849,16642.51049,16668.16371,16698.99669,16703.63065,16535.12634,73.72080759,34.27667101
2022-11-18T18:55:00+01:00,16569.5,16591.5,16569,16591,16588.54261,16616.79863,16639.56703,16665.40786,16696.85814,16699.85421,16533.74306,86.67190523,40.78933032
2022-11-18T19:00:00+01:00,16591,16591.5,16582,16588.5,16588.53314,16614.22603,16636.64891,16662.66115,16694.71244,16693.38478,16535.06728,91.58616467,40.28939277
2022-11-18T19:05:00+01:00,16588.5,16600,16581.5,16599.5,16590.97022,16612.8873,16634.52612,16660.4054,16692.82704,16690.35614,16535.41846,99.10093081,43.56687714
2022-11-18T19:10:00+01:00,16599.5,16600,16594.5,16598.5,16592.6435,16611.57936,16632.46748,16658.19449,16690.95918,16684.69328,16538.46544,98.73672594,43.33400903
2022-11-18T19:15:00+01:00,16598.5,16599,16571,16571,16587.83384,16607.89033,16628.95506,16655.0804,16688.58375,16681.78183,16533.99883,83.47436729,37.41184913
2022-11-18T19:20:00+01:00,16571,16571.5,16541.5,16571,16584.09298,16604.53666,16625.64334,16652.07753,16686.25536,16679.57877,16529.49456,64.41839167,37.41184913
2022-11-18T19:25:00+01:00,16571,16581.5,16564.5,16577.5,16582.62788,16602.07878,16622.89229,16649.41405,16684.10179,16675.4036,16528.75397,52.72378397,39.67191365
2022-11-18T19:30:00+01:00,16577.5,16583,16563,16574,16580.71057,16599.52617,16620.09845,16646.72069,16681.92155,16671.89921,16527.15313,52.89679261,38.85823824
2022-11-18T19:35:00+01:00,16574,16578.5,16573.5,16576.5,16579.77489,16597.43288,16617.60711,16644.21281,16679.834,16665.70784,16529.15792,59.18893829,39.80788975
2022-11-18T19:40:00+01:00,16576.5,16584.5,16576.5,16582.5,16580.38047,16596.07535,16615.60099,16642.00878,16677.90659,16661.18781,16530.96288,66.37213011,42.13099175
2022-11-18T19:45:00+01:00,16582.5,16589.5,16568,16573,16578.74036,16593.97759,16613.16664,16639.54418,16675.82923,16659.04631,16528.90887,68.65172662,39.52958646
2022-11-18T19:50:00+01:00,16573,16583,16571,16571,16577.02028,16591.88872,16610.75712,16637.09617,16673.75341,16654.8811,16528.89633,64.9716225,38.98385103
2022-11-18T19:55:00+01:00,16571,16582,16564.5,16581.5,16578.01578,16590.94429,16609.08529,16635.11059,16671.92661,16653.18721,16528.70136,69.25446404,43.40166591
2022-11-18T20:00:00+01:00,16581.5,16624.5,16581.5,16598,16582.45671,16591.58572,16608.45184,16633.78522,16670.46271,16658.597,16524.57443,82.96328673,49.57966418
2022-11-18T20:05:00+01:00,16598,16599,16583,16585.5,16583.133,16591.03247,16607.14031,16632.06074,16668.78028,16656.68581,16525.37913,88.30077558,45.52542904
2022-11-18T20:10:00+01:00,16585.5,16589,16576.5,16577,16581.77011,16589.75679,16605.418,16630.09429,16666.96285,16653.39918,16526.1144,70.74080396,42.95328474
2022-11-18T20:15:00+01:00,16577,16582,16569.5,16571,16579.37675,16588.05163,16603.45126,16627.98378,16665.0626,16649.8267,16526.27655,47.74234192,41.1844332
2022-11-18T20:20:00+01:00,16571,16598.5,16570.5,16598,16583.51525,16588.95602,16603.13976,16626.91293,16663.73463,16652.31859,16525.59346,58.84878714,50.96940096
2022-11-18T20:25:00+01:00,16598,16611.5,16591.5,16607,16588.73409,16590.59639,16603.36034,16626.20175,16662.61117,16653.71877,16527.474,77.00153796,53.73256078
2022-11-18T20:30:00+01:00,16607,16613.5,16600.5,16607.5,16592.90429,16592.13308,16603.5969,16625.53383,16661.51986,16653.53244,16530.73372,100,53.88803722
2022-11-18T20:35:00+01:00,16607.5,16608,16592,16599.5,16594.37,16592.8028,16603.36279,16624.60405,16660.29174,16653.24506,16532.36054,93.45866663,50.93858945
2022-11-18T20:40:00+01:00,16599.5,16605.5,16599.5,16601,16595.84334,16593.548,16603.22777,16623.76105,16659.11765,16650.95867,16536.13733,88.06162305,51.47488095
2022-11-18T20:45:00+01:00,16601,16608.5,16592.5,16598,16596.32259,16593.95273,16602.92904,16622.84101,16657.9074,16650.69121,16537.21425,80.01647583,50.29084606
2022-11-18T20:50:00+01:00,16598,16601.5,16588,16601.5,16597.47313,16594.63884,16602.84738,16622.07884,16656.79042,16650.21743,16539.06025,81.63539048,51.68709786
2022-11-18T20:55:00+01:00,16601.5,16677.5,16601,16653,16609.81243,16599.9444,16605.71325,16623.18316,16656.71536,16667.94595,16531.94286,87.03243406,66.56762874
2022-11-18T21:00:00+01:00,16653,16656.5,16641,16656.5,16620.18745,16605.08582,16608.61535,16624.37305,16656.7111,16671.55154,16538.6201,95.07758128,67.30466125
2022-11-18T21:05:00+01:00,16656.5,16657.5,16642.5,16650,16626.81246,16609.16893,16610.98018,16625.2883,16656.5782,16674.10138,16544.23647,96.37291238,64.46245057
2022-11-18T21:10:00+01:00,16650,16683,16649.5,16664,16635.07636,16614.15357,16614.00989,16626.67086,16656.72517,16681.62656,16546.68058,96.37291238,67.63285642
2022-11-18T21:15:00+01:00,16664,16664.5,16652.5,16659,16640.39272,16618.23052,16616.58075,16627.82547,16656.77022,16683.45544,16553.00559,93.54517616,65.38918148
2022-11-18T21:20:00+01:00,16659,16664,16645,16652,16642.97212,16621.30047,16618.60471,16628.68885,16656.67576,16685.9379,16556.66304,90.41894979,62.27442122
2022-11-18T21:25:00+01:00,16652,16656,16647,16650.5,16644.64498,16623.95497,16620.4273,16629.46782,16656.55346,16685.90401,16562.00593,78.81794205,61.59731253
2022-11-18T21:30:00+01:00,16650.5,16650.5,16632,16637,16642.9461,16625.14089,16621.37431,16629.73682,16656.16627,16686.62928,16563.65249,58.7570172,55.72479449
2022-11-18T21:35:00+01:00,16637,16638,16622.5,16630.5,16640.1803,16625.62808,16621.89578,16629.76408,16655.65802,16686.04587,16565.21028,37.57622527,53.09984979
2022-11-18T21:40:00+01:00,16630.5,16637,16623.5,16635.5,16639.14023,16626.52552,16622.67316,16629.96893,16655.25886,16685.52062,16567.53043,24.6287741,54.86126756
2022-11-18T21:45:00+01:00,16635.5,16645,16630,16644.5,16640.33129,16628.15957,16623.92041,16630.4879,16655.04581,16686.15501,16570.16412,28.85679297,57.9244649
2022-11-18T21:50:00+01:00,16644.5,16645,16625.5,16632.5,16638.591,16628.55415,16624.41067,16630.55976,16654.59936,16686.58564,16570.52267,28.2445313,52.78131434
2022-11-18T21:55:00+01:00,16632.5,16643.5,16632,16642.5,16639.45967,16629.82196,16625.44435,16630.9862,16654.35977,16686.17262,16573.47129,29.0318933,56.26619499
2022-11-18T22:00:00+01:00,16642.5,16660,16637,16656.5,16643.24641,16632.24723,16627.21896,16631.89741,16654.40215,16689.50142,16574.99304,32.00937232,60.64528168
2022-11-18T22:05:00+01:00,16656.5,16667,16650.5,16659,16646.74721,16634.6793,16629.03502,16632.86536,16654.49319,16691.37962,16577.97898,46.54129767,61.38877406
2022-11-18T22:10:00+01:00,16659,16662.5,16653,16660.5,16649.80338,16637.02664,16630.83301,16633.85231,16654.61214,16691.71265,16582.34063,57.3330744,61.85442429
2022-11-18T22:15:00+01:00,16660.5,16664,16652.5,16652.5,16650.40263,16638.43331,16632.07113,16634.5183,16654.57032,16691.67746,16585.18916,51.05357285,57.84747323
2022-11-18T22:20:00+01:00,16652.5,16658.5,16652.5,16656,16651.64649,16640.03028,16633.43849,16635.2855,16654.59863,16690.75699,16589.30357,48.42958308,59.09592728
2022-11-18T22:25:00+01:00,16656,16664,16647.5,16663.5,16654.2806,16642.16389,16635.15629,16636.29316,16654.77489,16692.80298,16591.5248,59.42682916,61.71278792
2022-11-18T22:30:00+01:00,16663.5,16676,16648,16648,16652.88491,16642.69445,16635.89022,16636.71126,16654.64073,16695.71646,16589.67243,52.61033664,54.02093055
2022-11-18T22:35:00+01:00,16648,16655.5,16648,16655,16653.35493,16643.81313,16636.98221,16637.36443,16654.64785,16694.655,16592.97126,50.12412777,56.64882521
2022-11-18T22:40:00+01:00,16655,16658.5,16654,16658.5,16654.49828,16645.1483,16638.21179,16638.11927,16654.72413,16693.3229,16596.97371,37.72668552,57.94313825
2022-11-18T22:45:00+01:00,16658.5,16666,16658,16666,16657.05422,16647.04391,16639.79969,16639.11501,16654.94741,16693.49175,16600.59608,62.09585771,60.65405591
2022-11-18T22:50:00+01:00,16666,16674,16651.5,16651.5,16655.81995,16647.44901,16640.46828,16639.55733,16654.87915,16695.40057,16599.49745,50.4434668,53.47712249
2022-11-18T22:55:00+01:00,16651.5,16660,16651.5,16656,16655.85996,16648.22637,16641.35581,16640.14457,16654.90134,16694.57425,16601.87849,40.53804882,55.24694985
2022-11-18T23:00:00+01:00,16656,16656,16643,16643,16653.00219,16647.75125,16641.44976,16640.24655,16654.66567,16693.57428,16601.92822,11.61470056,49.4002716
2022-11-18T23:05:00+01:00,16643,16644.5,16632.5,16639,16649.89059,16646.95568,16641.30978,16640.20203,16654.35546,16692.07707,16601.8343,9.05839902,47.72662807
2022-11-18T23:10:00+01:00,16639,16642.5,16639,16642,16648.13713,16646.50516,16641.34922,16640.26625,16654.1108,16689.15359,16603.85673,3.285035513,49.11893744
2022-11-18T23:15:00+01:00,16642,16645,16640,16645,16647.43999,16646.36833,16641.55783,16640.43531,16653.93039,16687.04187,16605.69479,9.917554323,50.53771429
2022-11-18T23:20:00+01:00,16645,16665,16644.5,16654,16648.89777,16647.06212,16642.26881,16640.91976,16653.93177,16689.22326,16604.90097,26.35943896,54.62539287
2022-11-18T23:25:00+01:00,16654,16654.5,16651,16653,16649.80938,16647.60193,16642.88202,16641.3512,16653.91331,16687.50156,16607.70229,38.24147651,54.09050132
2022-11-18T23:30:00+01:00,16653,16653.5,16605,16630,16645.40729,16646.00175,16642.14591,16640.9458,16653.43978,16693.44427,16598.55923,31.6089577,43.53219516
2022-11-18T23:35:00+01:00,16630,16637.5,16630,16632,16642.42789,16644.72886,16641.56614,16640.62631,16653.01523,16690.38977,16599.06795,17.14050364,44.54585926
2022-11-18T23:40:00+01:00,16632,16639,16631.5,16635.5,16640.88836,16643.88988,16641.21951,16640.44322,16652.6684,16687.89644,16599.88332,7.479734547,46.36054025
2022-11-18T23:45:00+01:00,16635.5,16648,16634.5,16648,16642.46873,16644.26352,16641.60696,16640.71311,16652.57595,16688.01962,16600.50743,24.66005135,52.35696492
2022-11-18T23:50:00+01:00,16648,16658,16647.5,16657.5,16645.80901,16645.46684,16642.51514,16641.31264,16652.67346,16688.3475,16602.58618,47.64212687,56.35073617
2022-11-18T23:55:00+01:00,16657.5,16658,16654,16654.5,16647.74034,16646.28804,16643.19999,16641.78362,16652.70963,16686.96293,16605.61314,71.40754656,54.78881886
2022-11-19T00:00:00+01:00,16654.5,16654.5,16624,16626.5,16643.02026,16644.48912,16642.2457,16641.23777,16652.19063,16688.79438,16600.18387,54.22722975,42.85065862
2022-11-19T00:05:00+01:00,16626.5,16645,16626.5,16639,16642.12687,16643.99011,16642.06023,16641.15785,16651.92943,16689.095,16598.88523,42.65212586,48.26975264
2022-11-19T00:10:00+01:00,16639,16646.5,16631,16631,16639.65423,16642.80919,16641.42822,16640.79507,16651.51498,16688.01373,16597.60466,19.44935901,45.30860024
2022-11-19T00:15:00+01:00,16631,16636,16626.5,16629.5,16637.39774,16641.59927,16640.74661,16640.39168,16651.07904,16685.61062,16597.58791,24.14949014,44.75422266
2022-11-19T00:20:00+01:00,16629.5,16640.5,16629,16635,16636.86491,16640.99933,16640.41823,16640.19912,16650.76064,16684.33131,16597.66736,21.7560378,47.30039887
2022-11-19T00:25:00+01:00,16635,16644.5,16630.5,16644,16638.45048,16641.27212,16640.6229,16640.33486,16650.62677,16684.50895,16598.03529,36.44843507,51.25905532
2022-11-19T00:30:00+01:00,16644,16658,16639.5,16658,16642.79482,16642.79284,16641.61588,16640.96576,16650.77277,16686.90561,16598.68007,65.08163727,56.70695194
2022-11-19T00:35:00+01:00,16658,16698,16657.5,16691,16653.50708,16647.17531,16644.43783,16642.7527,16651.56935,16696.81574,16597.53488,87.42802074,66.27558548
2022-11-19T00:40:00+01:00,16691,16691,16670,16676,16658.50551,16649.79573,16646.24138,16643.9401,16652.05313,16700.39042,16599.20105,90.79268587,59.80516567
2022-11-19T00:45:00+01:00,16676,16695,16675.5,16695,16666.6154,16653.90521,16649.02759,16645.76367,16652.90356,16705.06456,16602.74586,88.3073839,64.52904498
2022-11-19T00:50:00+01:00,16695,16718,16689.5,16697,16673.36753,16657.82292,16651.76887,16647.59354,16653.77676,16711.43517,16604.21067,86.48569553,64.99539797
2022-11-19T00:55:00+01:00,16697,16705,16693.5,16700,16679.28586,16661.6572,16654.52493,16649.4652,16654.69207,16713.90429,16609.41011,94.90721794,65.72337207
2022-11-19T01:00:00+01:00,16700,16702.5,16688.5,16690.5,16681.77789,16664.27927,16656.58065,16650.93073,16655.40114,16715.79443,16612.76412,90.41316572,61.37085964
2022-11-19T01:05:00+01:00,16690.5,16690.5,16685,16688.5,16683.27169,16666.48116,16658.40461,16652.27249,16656.05656,16715.49523,16617.46708,83.96368078,60.46303658
2022-11-19T01:10:00+01:00,16688.5,16699,16688.5,16696.5,16686.21132,16669.21014,16660.58149,16653.85204,16656.85742,16716.97321,16621.44707,79.41504215,62.83145915
2022-11-19T01:15:00+01:00,16696.5,16696.5,16681.5,16682,16685.27547,16670.37286,16661.80541,16654.85732,16657.35529,16717.93857,16622.80715,70.87218697,56.2538125
2022-11-19T01:20:00+01:00,16682,16682,16681,16681.5,16684.43647,16671.38442,16662.93081,16655.80885,16657.83341,16715.76686,16627.00197,63.2837425,56.03596782
2022-11-19T01:25:00+01:00,16681.5,16681.5,16677.5,16680,16683.45059,16672.16765,16663.9062,16656.67282,16658.27235,16714.23706,16630.09824,49.41408411,55.34355046
2022-11-19T01:30:00+01:00,16680,16680.5,16667,16669.5,16680.35046,16671.92514,16664.22584,16657.13093,16658.49468,16713.88245,16629.96783,31.60296013,50.6275811
2022-11-19T01:35:00+01:00,16669.5,16673.5,16669.5,16673.5,16678.82814,16672.06831,16664.75579,16657.71554,16658.79181,16711.88581,16632.2508,17.68179597,52.29529128
2022-11-19T01:40:00+01:00,16673.5,16674.5,16670,16670,16676.86633,16671.88028,16665.05546,16658.15427,16659.01376,16709.81796,16633.9426,3.66870543,50.68210847
2022-11-19T01:45:00+01:00,16670,16670.5,16670,16670,16675.34048,16671.70934,16665.33801,16658.57733,16659.23131,16707.04433,16636.37435,3.789108466,50.68210847
2022-11-19T01:50:00+01:00,16670,16670.5,16660.5,16663.5,16672.70926,16670.96304,16665.23298,16658.75314,16659.31584,16705.91696,16636.00912,0.236557085,47.52453438
2022-11-19T01:55:00+01:00,16663.5,16666.5,16661,16661.5,16670.21831,16670.10276,16665.01967,16658.85125,16659.35909,16703.73855,16636.46698,0.120403036,46.56326822
2022-11-19T02:00:00+01:00,16661.5,16665,16660.5,16664.5,16668.94758,16669.59342,16664.98997,16659.05299,16659.46089,16701.79093,16637.39591,2.94143514,48.2540143
2022-11-19T02:05:00+01:00,16664.5,16666,16660,16662,16667.40367,16668.90311,16664.81911,16659.15824,16659.51117,16700.08651,16637.71971,3.675802743,46.92167319
2022-11-19T02:10:00+01:00,16662,16665.5,16661.5,16665,16666.86952,16668.54828,16664.82945,16659.36687,16659.61986,16698.36144,16638.73512,8.157123247,48.75035754
2022-11-19T02:15:00+01:00,16665,16665.5,16659,16659,16665.12074,16667.68026,16664.49634,16659.35377,16659.60758,16696.75676,16638.60375,5.215688107,45.38271001
2022-11-19T02:20:00+01:00,16659,16662.5,16657,16662,16664.42724,16667.16387,16664.35369,16659.44828,16659.65496,16695.34205,16638.98569,10.48721531,47.34143095
2022-11-19T02:25:00+01:00,16662,16668,16662,16668,16665.22119,16667.23988,16664.56205,16659.7537,16659.82021,16694.69105,16639.78871,23.94892733,51.11726255
2022-11-19T02:30:00+01:00,16668,16673,16662,16662.5,16664.61648,16666.80898,16664.44422,16659.85178,16659.87327,16694.6565,16638.96147,31.83119729,47.73813101
2022-11-19T02:35:00+01:00,16662.5,16662.5,16653,16655,16662.47948,16665.73544,16663.90455,16659.6785,16659.77677,16693.62956,16637.84132,25.82530248,43.51389011
2022-11-19T02:40:00+01:00,16655,16655.5,16653.5,16654,16660.59515,16664.66858,16663.33858,16659.4757,16659.66238,16690.99884,16638.33832,7.882269955,42.96794216
2022-11-19T02:45:00+01:00,16654,16654,16648.5,16649,16658.01845,16663.24416,16662.51923,16659.10156,16659.45124,16688.87226,16637.61607,-1.30E-14,40.24880563
2022-11-19T02:50:00+01:00,16649,16650,16648.5,16650,16656.23657,16662.04015,16661.80384,16658.77651,16659.26409,16686.1591,16637.9212,2.464217627,41.05227292
2022-11-19T02:55:00+01:00,16650,16658,16649.5,16657.5,16656.51734,16661.62741,16661.55791,16658.73092,16659.22916,16685.845,16637.40982,22.64040693,46.82732696
2022-11-19T03:00:00+01:00,16657.5,16658,16636.5,16637.5,16652.29126,16659.43401,16660.18317,16657.97267,16658.79888,16686.52892,16632.3391,22.64040693,36.54538875
2022-11-19T03:05:00+01:00,16637.5,16637.5,16606,16620.5,16645.22654,16655.89455,16657.91556,16656.63436,16658.04048,16687.80411,16623.985,20.1761893,30.42933032
2022-11-19T03:10:00+01:00,16620.5,16627.5,16620,16621,16639.84286,16652.72232,16655.8061,16655.36171,16657.30701,16683.95977,16621.48488,0.591066852,30.79616885
