Dates,10y_2y_bonds_spread,dxy,interest_rates,vix,gdp,pmi,unemployment_rate,cpi,m2(in billions),btc_price
2020-06-24,0.5,97.21,0.25,33.84,-7.55,53.35,10.386666666666667,0.9066666666666667,18243.149999999998,9287.6075
2020-06-25,0.51,97.388,0.25,32.22,-7.482608695652174,53.400000000000006,10.36,0.9199999999999999,18248.1,9238.85
2020-06-26,0.47,97.499,0.25,34.73,-7.415217391304347,53.45,10.333333333333332,0.9333333333333333,18253.05,9154.7425
2020-06-27,0.47333333333333333,97.483,0.25,33.74666666666666,-7.3478260869565215,53.5,10.306666666666667,0.9466666666666667,18258.0,9004.28
2020-06-28,0.4766666666666666,97.467,0.25,32.763333333333335,-7.280434782608696,53.550000000000004,10.28,0.96,18262.95,9116.235
2020-06-29,0.48,97.4255,0.25,31.78,-7.21304347826087,53.6,10.253333333333332,0.9733333333333334,18267.899999999998,9186.5725
2020-06-30,0.5,97.384,0.25,30.43,-7.145652173913044,53.650000000000006,10.226666666666667,0.9866666666666667,18272.85,9134.015
2020-07-01,0.52,97.148,0.25,28.62,-7.078260869565217,53.7,10.2,1.0,18277.8,9236.385
2020-07-02,0.52,97.212,0.25,27.68,-7.010869565217392,53.76129032258065,10.141935483870967,1.0096774193548388,18280.367741935483,9093.3025
2020-07-03,0.5225,97.152,0.25,27.745,-6.943478260869565,53.822580645161295,10.083870967741936,1.0193548387096774,18282.935483870966,9064.355
2020-07-04,0.525,96.95949999999999,0.25,27.810000000000002,-6.876086956521739,53.88387096774194,10.025806451612903,1.0290322580645161,18285.50322580645,9140.565
2020-07-05,0.5275000000000001,96.767,0.25,27.875,-6.808695652173913,53.94516129032258,9.96774193548387,1.038709677419355,18288.070967741936,9078.89
2020-07-06,0.53,96.869,0.25,27.94,-6.7413043478260875,54.00645161290323,9.909677419354837,1.0483870967741935,18290.63870967742,9347.485
2020-07-07,0.49,96.971,0.25,29.43,-6.673913043478262,54.06774193548387,9.851612903225806,1.0580645161290323,18293.206451612903,9256.945
2020-07-08,0.51,96.477,0.25,28.08,-6.606521739130435,54.12903225806452,9.793548387096774,1.067741935483871,18295.774193548386,9439.2625
2020-07-09,0.46,96.778,0.25,29.26,-6.539130434782608,54.190322580645166,9.735483870967741,1.0774193548387097,18298.34193548387,9237.495
2020-07-10,0.49,96.656,0.25,27.29,-6.471739130434782,54.25161290322581,9.67741935483871,1.0870967741935484,18300.909677419353,9288.2275
2020-07-11,0.48666666666666664,96.59100000000001,0.25,28.923333333333332,-6.404347826086957,54.31290322580645,9.619354838709677,1.096774193548387,18303.47741935484,9237.305
2020-07-12,0.48333333333333334,96.526,0.25,30.556666666666665,-6.336956521739131,54.3741935483871,9.561290322580644,1.1064516129032258,18306.045161290323,9302.385
2020-07-13,0.48,96.3565,0.25,32.19,-6.269565217391305,54.435483870967744,9.503225806451614,1.1161290322580646,18308.612903225807,9236.425
2020-07-14,0.49,96.187,0.25,29.52,-6.202173913043478,54.49677419354839,9.44516129032258,1.1258064516129032,18311.18064516129,9254.7525
2020-07-15,0.48,96.04,0.25,27.76,-6.1347826086956525,54.558064516129036,9.387096774193548,1.135483870967742,18313.748387096774,9192.06
2020-07-16,0.46,96.303,0.25,28.0,-6.067391304347826,54.61935483870968,9.329032258064515,1.1451612903225807,18316.316129032257,9131.8425
2020-07-17,0.5,96.013,0.25,25.68,-6.0,54.68064516129032,9.270967741935484,1.1548387096774193,18318.883870967744,9154.5775
2020-07-18,0.4866666666666667,95.914,0.25,25.273333333333333,-5.932608695652174,54.74193548387097,9.212903225806452,1.164516129032258,18321.451612903227,9176.77
2020-07-19,0.47333333333333333,95.815,0.25,24.866666666666667,-5.865217391304348,54.803225806451614,9.154838709677419,1.1741935483870969,18324.01935483871,9213.99
2020-07-20,0.46,95.483,0.25,24.46,-5.797826086956523,54.86451612903226,9.096774193548388,1.1838709677419355,18326.587096774194,9163.4975
2020-07-21,0.47,95.151,0.25,24.84,-5.730434782608696,54.92580645161291,9.038709677419355,1.1935483870967742,18329.154838709677,9393.93
2020-07-22,0.46,94.95,0.25,24.32,-5.66304347826087,54.98709677419355,8.980645161290322,1.203225806451613,18331.72258064516,9536.005
2020-07-23,0.43,94.777,0.25,26.08,-5.595652173913043,55.04838709677419,8.92258064516129,1.2129032258064516,18334.290322580648,9615.2925
2020-07-24,0.45,94.345,0.25,25.84,-5.528260869565218,55.10967741935484,8.864516129032259,1.2225806451612904,18336.85806451613,9551.6625
2020-07-25,0.45666666666666667,93.997,0.25,25.473333333333333,-5.460869565217392,55.170967741935485,8.806451612903226,1.2322580645161292,18339.425806451614,9712.85
2020-07-26,0.4633333333333333,93.649,0.25,25.106666666666666,-5.393478260869566,55.23225806451613,8.748387096774193,1.2419354838709677,18341.993548387098,9942.845
2020-07-27,0.47,93.687,0.25,24.74,-5.32608695652174,55.29354838709678,8.690322580645162,1.2516129032258065,18344.56129032258,11046.5075
2020-07-28,0.45,93.725,0.25,25.44,-5.258695652173913,55.35483870967742,8.63225806451613,1.261290322580645,18347.129032258064,10936.3525
2020-07-29,0.46,93.261,0.25,24.1,-5.191304347826088,55.41612903225807,8.574193548387097,1.270967741935484,18349.69677419355,11111.095
2020-07-30,0.44,92.962,0.25,24.76,-5.123913043478261,55.47741935483871,8.516129032258064,1.2806451612903227,18352.264516129035,11128.7175
2020-07-31,0.44,93.455,0.25,24.46,-5.056521739130435,55.538709677419355,8.458064516129033,1.2903225806451615,18354.832258064518,11354.0825
2020-08-01,0.44333333333333336,93.482,0.25,24.400000000000002,-4.989130434782609,55.6,8.4,1.3,18357.4,11812.8525
2020-08-02,0.44666666666666666,93.509,0.25,24.34,-4.9217391304347835,55.60322580645161,8.383870967741936,1.303225806451613,18364.425806451614,11066.14
2020-08-03,0.45,93.38499999999999,0.25,24.28,-4.854347826086957,55.60645161290323,8.36774193548387,1.3064516129032258,18371.451612903227,11236.735
2020-08-04,0.41,93.261,0.25,23.76,-4.786956521739131,55.60967741935484,8.351612903225806,1.3096774193548388,18378.47741935484,11196.035
2020-08-05,0.44,92.805,0.25,22.99,-4.719565217391305,55.612903225806456,8.335483870967742,1.3129032258064517,18385.503225806453,11755.6625
2020-08-06,0.44,92.768,0.25,22.65,-4.6521739130434785,55.616129032258065,8.319354838709678,1.3161290322580645,18392.529032258066,11773.815
2020-08-07,0.44,93.391,0.25,22.21,-4.584782608695653,55.61935483870968,8.303225806451612,1.3193548387096774,18399.55483870968,11606.64
2020-08-08,0.44333333333333336,93.5005,0.25,22.183333333333334,-4.517391304347827,55.62258064516129,8.287096774193548,1.3225806451612903,18406.58064516129,11775.3475
2020-08-09,0.44666666666666666,93.61,0.25,22.156666666666666,-4.450000000000001,55.6258064516129,8.270967741935484,1.3258064516129033,18413.606451612904,11687.8175
2020-08-10,0.45,93.62700000000001,0.25,22.13,-4.382608695652174,55.62903225806452,8.25483870967742,1.3290322580645162,18420.632258064517,11900.03
2020-08-11,0.48,93.644,0.25,24.03,-4.315217391304349,55.63225806451613,8.238709677419354,1.332258064516129,18427.65806451613,11390.4325
2020-08-12,0.53,93.424,0.25,22.28,-4.247826086956523,55.63548387096775,8.22258064516129,1.335483870967742,18434.683870967743,11570.8525
2020-08-13,0.55,93.239,0.25,22.13,-4.180434782608696,55.63870967741936,8.206451612903226,1.3387096774193548,18441.709677419356,11795.9525
2020-08-14,0.57,93.095,0.25,22.05,-4.11304347826087,55.64193548387097,8.190322580645162,1.3419354838709676,18448.73548387097,11777.6425
2020-08-15,0.5633333333333334,92.959,0.25,21.816666666666666,-4.045652173913044,55.645161290322584,8.174193548387096,1.3451612903225807,18455.76129032258,11859.085
2020-08-16,0.5566666666666666,92.823,0.25,21.583333333333336,-3.9782608695652177,55.648387096774194,8.158064516129032,1.3483870967741935,18462.787096774195,11918.0375
2020-08-17,0.55,92.5695,0.25,21.35,-3.910869565217392,55.65161290322581,8.141935483870968,1.3516129032258064,18469.812903225808,12305.01
2020-08-18,0.53,92.316,0.25,21.51,-3.843478260869566,55.65483870967742,8.125806451612904,1.3548387096774193,18476.83870967742,11956.1375
2020-08-19,0.54,93.001,0.25,22.54,-3.7760869565217403,55.65806451612904,8.109677419354838,1.3580645161290321,18483.864516129033,11759.73
2020-08-20,0.52,92.738,0.25,22.72,-3.7086956521739136,55.66129032258065,8.093548387096774,1.3612903225806452,18490.890322580646,11857.665
2020-08-21,0.48,93.201,0.25,22.54,-3.641304347826088,55.66451612903226,8.07741935483871,1.364516129032258,18497.91612903226,11529.71
2020-08-22,0.49,93.246,0.25,22.483333333333334,-3.573913043478262,55.667741935483875,8.061290322580646,1.367741935483871,18504.941935483872,11673.4475
2020-08-23,0.5,93.291,0.25,22.426666666666666,-3.5065217391304353,55.670967741935485,8.04516129032258,1.3709677419354838,18511.967741935485,11650.9875
2020-08-24,0.51,93.149,0.25,22.37,-3.4391304347826095,55.6741935483871,8.029032258064516,1.3741935483870966,18518.993548387098,11760.61
2020-08-25,0.54,93.007,0.25,22.03,-3.3717391304347837,55.67741935483871,8.012903225806452,1.3774193548387097,18526.01935483871,11327.7775
2020-08-26,0.53,92.885,0.25,23.27,-3.304347826086957,55.68064516129032,7.996774193548387,1.3806451612903226,18533.045161290323,11470.0925
2020-08-27,0.58,92.994,0.25,24.47,-3.236956521739131,55.68387096774194,7.980645161290323,1.3838709677419354,18540.070967741936,11320.96
2020-08-28,0.6,92.301,0.25,22.96,-3.1695652173913054,55.68709677419355,7.964516129032258,1.3870967741935483,18547.09677419355,11538.1775
2020-08-29,0.5933333333333333,92.229,0.25,24.11,-3.1021739130434796,55.690322580645166,7.948387096774194,1.3903225806451611,18554.122580645162,11476.0725
2020-08-30,0.5866666666666667,92.157,0.25,25.26,-3.034782608695653,55.693548387096776,7.932258064516129,1.3935483870967742,18561.148387096775,11713.08
2020-08-31,0.58,92.2315,0.25,26.41,-2.967391304347827,55.69677419354839,7.916129032258064,1.396774193548387,18568.174193548388,11657.2675
2020-09-01,0.55,92.306,0.25,26.12,-2.9,55.7,7.9,1.4,18575.2,11925.9375
2020-09-02,0.52,92.651,0.25,26.57,-2.8934065934065933,55.803333333333335,7.866666666666667,1.3933333333333333,18580.55,11397.7725
2020-09-03,0.5,92.777,0.25,33.6,-2.8868131868131868,55.906666666666666,7.833333333333334,1.3866666666666665,18585.9,10171.66
2020-09-04,0.58,92.974,0.25,30.75,-2.88021978021978,56.010000000000005,7.800000000000001,1.38,18591.25,10470.58
2020-09-05,0.5725,93.0145,0.25,30.927500000000002,-2.8736263736263736,56.11333333333334,7.766666666666667,1.3733333333333333,18596.600000000002,10166.6325
2020-09-06,0.565,93.055,0.25,31.105,-2.867032967032967,56.21666666666667,7.733333333333333,1.3666666666666667,18601.95,10258.09
2020-09-07,0.5575,93.2885,0.25,31.2825,-2.8604395604395605,56.32,7.7,1.3599999999999999,18607.3,10378.3725
2020-09-08,0.55,93.522,0.25,31.46,-2.853846153846154,56.42333333333333,7.666666666666667,1.3533333333333333,18612.65,10126.5975
2020-09-09,0.57,93.242,0.25,28.81,-2.8472527472527474,56.52666666666667,7.633333333333334,1.3466666666666667,18618.0,10230.265
2020-09-10,0.54,93.352,0.25,29.71,-2.8406593406593403,56.63,7.6000000000000005,1.3399999999999999,18623.350000000002,10346.9775
2020-09-11,0.54,93.271,0.25,26.87,-2.8340659340659338,56.733333333333334,7.566666666666667,1.3333333333333333,18628.7,10397.115
2020-09-12,0.54,93.1615,0.25,26.53,-2.827472527472527,56.836666666666666,7.533333333333334,1.3266666666666667,18634.05,10446.5425
2020-09-13,0.54,93.052,0.25,26.19,-2.8208791208791206,56.94,7.5,1.3199999999999998,18639.4,10335.125
2020-09-14,0.54,93.063,0.25,25.85,-2.814285714285714,57.04333333333334,7.466666666666667,1.3133333333333332,18644.75,10678.515
