Dates,10y_2y_bonds_spread,dxy,interest_rates,vix,gdp,pmi,unemployment_rate,cpi,m2(in billions),spx,ndx,gold
2017-01-08,1.18,101.84,0.75,11.48,1.9577777777777778,56.36129032258064,4.67741935483871,2.545161290322581,13298.212903225807,2267.1666666666665,5016.0,1180.666
2017-01-09,1.17,101.94,0.75,11.56,1.9566666666666666,56.41290322580645,4.674193548387096,2.5516129032258066,13300.429032258065,2265.0,5022.0,1187.692
2017-01-10,1.19,102.04,0.75,11.49,1.9555555555555555,56.46451612903226,4.670967741935484,2.5580645161290323,13302.645161290324,2263.75,5031.25,1191.569
2017-01-11,1.18,101.73,0.75,11.26,1.9544444444444444,56.516129032258064,4.667741935483871,2.564516129032258,13304.86129032258,2270.5,5046.5,1195.393
2017-01-12,1.18,101.45,0.75,11.54,1.9533333333333334,56.56774193548387,4.664516129032258,2.570967741935484,13307.077419354839,2263.5,5034.75,1197.383
2017-01-13,1.19,101.19,0.75,11.23,1.952222222222222,56.619354838709675,4.661290322580645,2.57741935483871,13309.293548387097,2272.5,5061.25,1199.261
2017-01-14,1.1824999999999999,101.38,0.75,11.39,1.951111111111111,56.670967741935485,4.658064516129032,2.5838709677419356,13311.509677419355,2269.25,5054.25,1201.1390000000001
2017-01-15,1.1749999999999998,101.57,0.75,11.55,1.95,56.722580645161294,4.654838709677419,2.5903225806451613,13313.725806451614,2266.0,5047.25,1203.017
2017-01-16,1.1675,100.935,0.75,11.709999999999999,1.948888888888889,56.774193548387096,4.651612903225806,2.596774193548387,13315.941935483872,2262.75,5040.25,1217.04
2017-01-17,1.16,100.3,0.75,11.87,1.9477777777777778,56.825806451612905,4.648387096774194,2.603225806451613,13318.158064516128,2264.625,5047.375,1204.06
2017-01-18,1.19,101.29,0.75,12.48,1.9466666666666665,56.87741935483871,4.645161290322581,2.609677419354839,13320.374193548387,2266.5,5054.5,1204.724
2017-01-19,1.22,101.17,0.75,12.78,1.9455555555555555,56.92903225806452,4.641935483870967,2.6161290322580646,13322.590322580645,2261.5,5053.5,1210.395
2017-01-20,1.28,100.81,0.75,11.54,1.9444444444444444,56.980645161290326,4.638709677419355,2.6225806451612903,13324.806451612903,2266.0,5058.25,1212.956
2017-01-21,1.27,100.369,0.75,11.616666666666665,1.9433333333333334,57.03225806451613,4.635483870967742,2.629032258064516,13327.022580645162,2264.6666666666665,5060.0,1215.517
2017-01-22,1.26,99.928,0.75,11.693333333333333,1.942222222222222,57.08387096774194,4.632258064516129,2.635483870967742,13329.23870967742,2263.3333333333335,5061.75,1218.078
2017-01-23,1.25,100.09899999999999,0.75,11.77,1.941111111111111,57.13548387096775,4.629032258064516,2.641935483870968,13331.454838709677,2262.0,5063.5,1209.009
2017-01-24,1.26,100.27,0.75,11.07,1.94,57.18709677419355,4.625806451612903,2.6483870967741936,13333.670967741935,2274.5,5096.25,1200.248
2017-01-25,1.3,99.922,0.75,10.81,1.9388888888888889,57.23870967741936,4.62258064516129,2.6548387096774193,13335.887096774193,2294.0,5146.5,1188.698
2017-01-26,1.3,100.53,0.75,10.63,1.9377777777777778,57.29032258064516,4.619354838709677,2.6612903225806455,13338.103225806452,2294.0,5147.75,1191.082
2017-01-27,1.27,100.56,0.75,10.58,1.9366666666666665,57.34193548387097,4.616129032258065,2.667741935483871,13340.31935483871,2289.0,5162.5,1192.511
2017-01-28,1.27,100.465,0.75,11.013333333333334,1.9355555555555555,57.39354838709678,4.612903225806451,2.674193548387097,13342.535483870968,2284.6666666666665,5149.833333333333,1193.94
2017-01-29,1.27,100.37,0.75,11.446666666666667,1.9344444444444444,57.44516129032258,4.609677419354838,2.6806451612903226,13344.751612903225,2280.3333333333335,5137.166666666667,1195.369
2017-01-30,1.27,99.96000000000001,0.75,11.88,1.9333333333333333,57.49677419354839,4.606451612903226,2.6870967741935488,13346.967741935483,2276.0,5124.5,1210.57
2017-01-31,1.26,99.55,0.75,11.99,1.932222222222222,57.54838709677419,4.603225806451612,2.6935483870967745,13349.183870967741,2274.5,5112.75,1209.724
2017-02-01,1.26,99.747,0.75,11.81,1.931111111111111,57.6,4.6,2.7,13351.4,2274.5,5148.5,1215.853
2017-02-02,1.27,99.818,0.7559523809523809,11.93,1.93,57.56428571428572,4.5928571428571425,2.6892857142857145,13353.871428571429,2275.5,5131.0,1220.594
2017-02-03,1.28,99.732,0.7619047619047619,10.97,1.9288888888888889,57.52857142857143,4.585714285714285,2.678571428571429,13356.342857142858,2291.0,5155.0,1225.5186666666666
2017-02-04,1.2733333333333334,99.8135,0.7678571428571429,11.103333333333333,1.9277777777777776,57.49285714285715,4.578571428571428,2.667857142857143,13358.814285714285,2289.5,5155.916666666667,1230.4433333333334
2017-02-05,1.2666666666666666,99.895,0.7738095238095238,11.236666666666666,1.9266666666666665,57.457142857142856,4.571428571428571,2.6571428571428575,13361.285714285714,2288.0,5156.833333333333,1235.368
2017-02-06,1.26,100.14750000000001,0.7797619047619048,11.37,1.9255555555555555,57.42142857142857,4.564285714285714,2.6464285714285714,13363.757142857143,2286.5,5157.75,1233.676
2017-02-07,1.24,100.4,0.7857142857142857,11.29,1.9244444444444444,57.385714285714286,4.557142857142857,2.6357142857142857,13366.228571428572,2288.5,5176.75,1241.56
2017-02-08,1.19,100.17,0.7916666666666666,11.45,1.9233333333333333,57.35,4.55,2.625,13368.7,2290.25,5191.25,1228.784
2017-02-09,1.2,100.67,0.7976190476190477,10.88,1.922222222222222,57.31428571428572,4.542857142857143,2.6142857142857143,13371.171428571428,2304.25,5212.25,1233.755
2017-02-10,1.21,100.71,0.8035714285714286,10.85,1.921111111111111,57.27857142857143,4.535714285714286,2.6035714285714286,13373.642857142857,2312.75,5226.75,1230.9660000000001
2017-02-11,1.2166666666666666,100.865,0.8095238095238095,10.923333333333334,1.92,57.24285714285715,4.5285714285714285,2.592857142857143,13376.114285714286,2317.25,5237.583333333333,1228.177
2017-02-12,1.2233333333333334,101.02,0.8154761904761905,10.996666666666666,1.9188888888888889,57.207142857142856,4.521428571428571,2.5821428571428573,13378.585714285715,2321.75,5248.416666666667,1225.388
2017-02-13,1.23,101.125,0.8214285714285714,11.07,1.9177777777777778,57.17142857142857,4.514285714285714,2.5714285714285716,13381.057142857142,2326.25,5259.25,1228.596
2017-02-14,1.22,101.23,0.8273809523809523,10.74,1.9166666666666665,57.135714285714286,4.507142857142857,2.560714285714286,13383.528571428571,2337.0,5276.0,1233.546
2017-02-15,1.24,101.09,0.8333333333333334,11.97,1.9155555555555555,57.1,4.5,2.55,13386.0,2350.5,5310.0,1239.45
2017-02-16,1.23,100.5,0.8392857142857143,11.76,1.9144444444444444,57.06428571428572,4.492857142857143,2.539285714285714,13388.471428571429,2345.5,5300.5,1234.726
2017-02-17,1.21,100.95,0.8452380952380952,11.49,1.9133333333333333,57.02857142857143,4.485714285714286,2.5285714285714285,13390.942857142858,2348.0,5325.75,1235.6686666666667
2017-02-18,1.21,100.92500000000001,0.8511904761904762,11.51,1.912222222222222,56.99285714285715,4.478571428571429,2.517857142857143,13393.414285714285,2352.0,5331.75,1236.6113333333335
2017-02-19,1.21,100.9,0.8571428571428571,11.530000000000001,1.911111111111111,56.957142857142856,4.4714285714285715,2.507142857142857,13395.885714285714,2356.0,5337.75,1237.554
2017-02-20,1.21,101.17,0.8630952380952381,11.55,1.91,56.92142857142857,4.464285714285714,2.4964285714285714,13398.357142857143,2360.0,5343.75,1235.91
2017-02-21,1.21,101.44,0.8690476190476191,11.57,1.9088888888888889,56.885714285714286,4.457142857142857,2.4857142857142858,13400.828571428572,2360.5,5347.375,1237.384
2017-02-22,1.2,101.33,0.875,11.74,1.9077777777777776,56.85,4.45,2.475,13403.3,2361.0,5351.0,1249.576
2017-02-23,1.2,100.98,0.8809523809523809,11.71,1.9066666666666665,56.81428571428572,4.442857142857143,2.4642857142857144,13405.771428571428,2362.75,5332.0,1257.33
2017-02-24,1.19,101.12,0.8869047619047619,11.47,1.9055555555555554,56.77857142857143,4.435714285714286,2.4535714285714287,13408.242857142857,2365.0,5343.25,1255.8643333333332
2017-02-25,1.18,101.14500000000001,0.8928571428571428,11.676666666666668,1.9044444444444444,56.74285714285715,4.428571428571429,2.442857142857143,13410.714285714286,2366.0833333333335,5344.666666666667,1254.3986666666667
2017-02-26,1.17,101.17,0.8988095238095238,11.883333333333333,1.9033333333333333,56.707142857142856,4.421428571428572,2.432142857142857,13413.185714285715,2367.1666666666665,5346.083333333333,1252.933
2017-02-27,1.16,101.265,0.9047619047619048,12.09,1.902222222222222,56.67142857142857,4.414285714285715,2.4214285714285713,13415.657142857142,2368.25,5347.5,1248.295
2017-02-28,1.14,101.36,0.9107142857142857,12.92,1.901111111111111,56.635714285714286,4.4071428571428575,2.4107142857142856,13418.128571428571,2362.75,5332.25,1249.64
2017-03-01,1.17,101.77,0.9166666666666666,12.54,1.9,56.6,4.4,2.4,13420.6,2393.5,5386.0,1234.332
2017-03-02,1.17,102.15,0.9226190476190477,11.81,1.9032608695652173,56.558064516129036,4.4,2.393548387096774,13422.609677419356,2382.0,5364.75,1234.974
2017-03-03,1.17,101.54,0.9285714285714286,10.96,1.9065217391304348,56.516129032258064,4.4,2.3870967741935485,13424.61935483871,2381.25,5372.0,1231.783
2017-03-04,1.1733333333333333,101.62,0.9345238095238095,11.053333333333335,1.9097826086956522,56.4741935483871,4.4,2.3806451612903223,13426.629032258064,2379.3333333333335,5368.333333333333,1228.592
2017-03-05,1.1766666666666665,101.7,0.9404761904761905,11.146666666666667,1.9130434782608694,56.43225806451613,4.4,2.3741935483870966,13428.63870967742,2377.4166666666665,5364.666666666667,1225.401
2017-03-06,1.18,101.75999999999999,0.9464285714285714,11.24,1.9163043478260868,56.39032258064516,4.4,2.367741935483871,13430.648387096775,2375.5,5361.0,1215.764
2017-03-07,1.2,101.82,0.9523809523809523,11.45,1.9195652173913043,56.348387096774196,4.4,2.361290322580645,13432.658064516128,2366.5,5349.75,1208.308
2017-03-08,1.21,102.12,0.9583333333333333,11.86,1.9228260869565217,56.306451612903224,4.4,2.3548387096774195,13434.667741935484,2364.0,5363.0,1201.087
2017-03-09,1.23,102.03,0.9642857142857143,12.3,1.9260869565217391,56.26451612903226,4.4,2.3483870967741933,13436.677419354839,2366.25,5366.75,1204.682
2017-03-10,1.22,101.38,0.9702380952380952,11.66,1.9293478260869565,56.222580645161294,4.4,2.3419354838709676,13438.687096774194,2368.5,5386.25,1204.5093333333334
2017-03-11,1.22,101.375,0.9761904761904762,11.556666666666667,1.9326086956521737,56.18064516129032,4.4,2.335483870967742,13440.696774193548,2370.125,5392.75,1204.3366666666666
2017-03-12,1.22,101.37,0.9821428571428571,11.453333333333333,1.9358695652173912,56.13870967741936,4.4,2.329032258064516,13442.706451612903,2371.75,5399.25,1204.164
2017-03-13,1.22,101.555,0.9880952380952381,11.35,1.9391304347826086,56.096774193548384,4.4,2.3225806451612905,13444.716129032258,2363.0,5385.5,1198.824
2017-03-14,1.2,101.74,0.9940476190476191,12.3,1.942391304347826,56.05483870967742,4.4,2.3161290322580648,13446.725806451614,2380.5,5419.25,1219.538
2017-03-15,1.18,100.55,1.0,11.63,1.9456521739130435,56.012903225806454,4.4,2.3096774193548386,13448.735483870967,2379.0,5415.0,1226.525
2017-03-16,1.18,100.23,1.0,11.21,1.9489130434782609,55.97096774193548,4.4,2.303225806451613,13450.745161290322,2375.25,5408.5,1229.334
2017-03-17,1.17,100.31,1.0,11.28,1.9521739130434783,55.92903225806452,4.4,2.296774193548387,13452.754838709678,2373.5833333333335,5411.833333333333,1230.944
2017-03-18,1.17,100.33500000000001,1.0,11.299999999999999,1.9554347826086955,55.887096774193544,4.4,2.2903225806451615,13454.764516129033,2371.9166666666665,5415.166666666667,1232.554
2017-03-19,1.17,100.36,1.0,11.32,1.958695652173913,55.84516129032258,4.4,2.2838709677419358,13456.774193548386,2370.25,5418.5,1234.164
2017-03-20,1.17,100.0565,1.0,11.34,1.9619565217391304,55.803225806451614,4.4,2.2774193548387096,13458.783870967742,2342.25,5338.25,1244.591
2017-03-21,1.16,99.753,1.0,12.47,1.9652173913043478,55.76129032258064,4.4,2.270967741935484,13460.793548387097,2342.5,5365.75,1249.008
2017-03-22,1.13,99.724,1.0,12.81,1.9684782608695652,55.71935483870968,4.4,2.264516129032258,13462.803225806452,2340.0,5354.5,1245.206
2017-03-23,1.15,99.764,1.0,13.12,1.9717391304347827,55.677419354838705,4.4,2.2580645161290325,13464.812903225806,2344.75,5378.75,1243.449
2017-03-24,1.14,99.765,1.0,12.96,1.975,55.63548387096774,4.4,2.2516129032258068,13466.822580645161,2343.1875,5378.8125,1247.124
2017-03-25,1.13,99.495,1.0,12.806666666666667,1.9782608695652173,55.593548387096774,4.4,2.2451612903225806,13468.832258064516,2341.625,5378.875,1250.799
2017-03-26,1.12,99.225,1.0,12.653333333333334,1.9815217391304347,55.5516129032258,4.4,2.238709677419355,13470.841935483872,2340.0625,5378.9375,1254.474
2017-03-27,1.11,99.4505,1.0,12.5,1.9847826086956522,55.50967741935484,4.4,2.232258064516129,13472.851612903225,2338.5,5379.0,1251.928
2017-03-28,1.12,99.676,1.0,11.53,1.9880434782608696,55.46774193548387,4.4,2.2258064516129035,13474.86129032258,2351.5,5405.0,1253.6
2017-03-29,1.13,99.927,1.0,11.42,1.991304347826087,55.4258064516129,4.4,2.2193548387096778,13476.870967741936,2357.0,5436.0,1243.203
2017-03-30,1.14,100.51,1.0,11.54,1.9945652173913044,55.383870967741935,4.4,2.2129032258064516,13478.88064516129,2364.5,5437.5,1249.119
2017-03-31,1.13,100.56,1.0,12.37,1.9978260869565216,55.34193548387096,4.4,2.206451612903226,13480.890322580644,2359.25,5438.5,1250.638
2017-04-01,1.1233333333333333,100.525,1.0,12.373333333333333,2.001086956521739,55.3,4.4,2.2,13482.9,2358.1666666666665,5437.166666666667,1252.157
2017-04-02,1.1166666666666667,100.49,1.0,12.376666666666667,2.0043478260869567,55.306666666666665,4.4,2.1900000000000004,13484.63,2357.0833333333335,5435.833333333333,1253.676
2017-04-03,1.11,100.49,1.0,12.38,2.007608695652174,55.31333333333333,4.4,2.18,13486.359999999999,2356.0,5434.5,1256.251
2017-04-04,1.11,100.49,1.0,11.79,2.010869565217391,55.32,4.4,2.17,13488.09,2356.5,5444.0,1255.615
2017-04-05,1.1,100.52,1.0,12.89,2.014130434782609,55.32666666666666,4.4,2.16,13489.82,2346.5,5416.25,1251.986
2017-04-06,1.1,100.72,1.0,12.39,2.017391304347826,55.33333333333333,4.4,2.1500000000000004,13491.55,2353.75,5422.75,1254.437
2017-04-07,1.09,101.13,1.0,12.87,2.0206521739130436,55.339999999999996,4.4,2.14,13493.279999999999,2352.25,5421.25,1254.4916666666666
2017-04-08,1.0866666666666667,101.07,1.0,13.263333333333334,2.023913043478261,55.346666666666664,4.4,2.13,13495.01,2352.3333333333335,5421.583333333333,1254.5463333333335
2017-04-09,1.0833333333333335,101.01,1.0,13.656666666666666,2.0271739130434785,55.35333333333333,4.4,2.12,13496.74,2352.4166666666665,5421.916666666667,1254.601
2017-04-10,1.08,100.86,1.0,14.05,2.0304347826086957,55.36,4.4,2.1100000000000003,13498.47,2352.5,5422.25,1274.523
2017-04-11,1.08,100.71,1.0,15.07,2.033695652173913,55.36666666666667,4.4,2.1,13500.199999999999,2351.0,5401.75,1286.514
2017-04-12,1.04,100.18,1.0,15.77,2.0369565217391306,55.373333333333335,4.4,2.09,13501.93,2340.75,5372.75,1287.582
2017-04-13,1.03,100.58,1.0,15.96,2.0402173913043478,55.379999999999995,4.4,2.08,13503.66,2327.5,5359.0,1286.8645000000001
2017-04-14,1.0350000000000001,100.51,1.0,15.635000000000002,2.0434782608695654,55.38666666666666,4.4,2.0700000000000003,13505.39,2331.875,5368.0625,1286.147
2017-04-15,1.04,100.405,1.0,15.31,2.0467391304347826,55.39333333333333,4.4,2.06,13507.119999999999,2336.25,5377.125,1285.4295
2017-04-16,1.045,100.3,1.0,14.985,2.05,55.4,4.4,2.05,13508.849999999999,2340.625,5386.1875,1284.712
2017-04-17,1.05,99.902,1.0,14.66,2.0532608695652175,55.406666666666666,4.4,2.04,13510.58,2345.0,5395.25,1289.54
2017-04-18,1.0,99.504,1.0,14.42,2.0565217391304347,55.413333333333334,4.4,2.0300000000000002,13512.31,2337.25,5389.25,1279.912
2017-04-19,1.02,99.805,1.0,14.93,2.0597826086956523,55.42,4.4,2.02,13514.039999999999,2333.75,5397.75,1282.121
2017-04-20,1.03,99.837,1.0,14.15,2.0630434782608695,55.42666666666666,4.4,2.01,13515.769999999999,2352.0,5442.75,1284.265
2017-04-21,1.04,99.977,1.0,14.63,2.066304347826087,55.43333333333333,4.4,2.0,13517.5,2347.5,5442.0,1281.3683333333333
2017-04-22,1.0366666666666666,99.5095,1.0,13.366666666666667,2.0695652173913044,55.44,4.4,1.99,13519.23,2355.0,5462.666666666667,1278.4716666666668
2017-04-23,1.0333333333333334,99.042,1.0,12.103333333333333,2.0728260869565216,55.446666666666665,4.4,1.98,13520.96,2362.5,5483.333333333333,1275.575
2017-04-24,1.03,98.9385,1.0,10.84,2.0760869565217392,55.45333333333333,4.4,1.97,13522.689999999999,2370.0,5504.0,1263.838
2017-04-25,1.06,98.835,1.0,10.76,2.0793478260869565,55.46,4.4,1.96,13524.42,2385.0,5548.25,1268.908
2017-04-26,1.04,98.982,1.0,10.85,2.082608695652174,55.46666666666667,4.4,1.95,13526.15,2382.25,5536.25,1264.429
2017-04-27,1.05,99.154,1.0,10.36,2.0858695652173913,55.473333333333336,4.4,1.94,13527.88,2386.0,5591.0,1268.229
2017-04-28,1.01,99.041,1.0,10.82,2.089130434782609,55.48,4.4,1.93,13529.609999999999,2380.5,5580.5,1264.3753333333334
2017-04-29,1.0233333333333334,99.08699999999999,1.0,10.583333333333334,2.092391304347826,55.486666666666665,4.4,1.92,13531.34,2382.6666666666665,5597.25,1260.5216666666665
2017-04-30,1.0366666666666666,99.133,1.0,10.346666666666666,2.0956521739130434,55.49333333333333,4.4,1.91,13533.07,2384.8333333333335,5614.0,1256.668
2017-05-01,1.05,99.043,1.0,10.11,2.098913043478261,55.5,4.4,1.9,13534.8,2387.0,5630.75,1256.88
2017-05-02,1.02,98.953,1.0,10.59,2.1021739130434782,55.538709677419355,4.396774193548388,1.8903225806451611,13535.577419354839,2385.75,5639.75,1237.727
2017-05-03,1.03,99.381,1.0,10.68,2.105434782608696,55.57741935483871,4.393548387096774,1.8806451612903226,13536.354838709676,2383.25,5613.25,1227.894
2017-05-04,1.04,98.78,1.005952380952381,10.46,2.108695652173913,55.616129032258065,4.390322580645162,1.8709677419354838,13537.132258064516,2385.5,5625.75,1228.368
2017-05-05,1.04,98.575,1.0119047619047619,10.57,2.1119565217391307,55.65483870967742,4.387096774193549,1.8612903225806452,13537.909677419355,2397.75,5648.25,1227.585
2017-05-06,1.0466666666666666,98.866,1.0178571428571428,10.303333333333333,2.115217391304348,55.693548387096776,4.383870967741935,1.8516129032258064,13538.687096774192,2396.8333333333335,5650.666666666667,1226.802
2017-05-07,1.0533333333333335,99.157,1.0238095238095237,10.036666666666667,2.118478260869565,55.73225806451613,4.380645161290323,1.8419354838709676,13539.464516129032,2395.9166666666665,5653.083333333333,1226.019
2017-05-08,1.06,99.34649999999999,1.0297619047619047,9.77,2.121739130434783,55.770967741935486,4.37741935483871,1.832258064516129,13540.241935483871,2395.0,5655.5,1221.049
2017-05-09,1.05,99.536,1.0357142857142858,9.96,2.125,55.80967741935484,4.374193548387097,1.8225806451612903,13541.019354838709,2393.25,5676.25,1219.06
2017-05-10,1.06,99.63,1.0416666666666667,10.21,2.1282608695652177,55.848387096774196,4.370967741935484,1.8129032258064517,13541.796774193548,2395.25,5675.5,1225.004
2017-05-11,1.04,99.648,1.0476190476190477,10.6,2.131521739130435,55.88709677419355,4.367741935483871,1.803225806451613,13542.574193548386,2391.0,5670.75,1228.021
2017-05-12,1.04,99.189,1.0535714285714286,10.4,2.1347826086956525,55.92580645161291,4.364516129032258,1.793548387096774,13543.351612903225,2388.75,5689.0,1228.82
2017-05-13,1.0366666666666666,99.0345,1.0595238095238095,10.406666666666666,2.1380434782608697,55.96451612903226,4.361290322580645,1.7838709677419355,13544.129032258064,2392.0,5693.083333333333,1229.619
2017-05-14,1.0333333333333334,98.88,1.0654761904761905,10.413333333333334,2.141304347826087,56.00322580645162,4.358064516129033,1.7741935483870968,13544.906451612902,2395.25,5697.166666666667,1230.418
2017-05-15,1.03,98.53399999999999,1.0714285714285714,10.42,2.1445652173913046,56.04193548387097,4.354838709677419,1.7645161290322582,13545.683870967741,2398.5,5701.25,1236.976
2017-05-16,1.04,98.188,1.0773809523809523,10.65,2.1478260869565218,56.08064516129033,4.351612903225806,1.7548387096774194,13546.46129032258,2397.0,5724.25,1261.273
2017-05-17,0.96,97.392,1.0833333333333333,15.59,2.1510869565217394,56.119354838709675,4.348387096774194,1.7451612903225806,13547.238709677418,2357.5,5578.75,1247.155
2017-05-18,0.96,97.88,1.0892857142857142,14.66,2.1543478260869566,56.15806451612903,4.345161290322581,1.735483870967742,13548.016129032258,2363.5,5630.5,1255.759
2017-05-19,0.95,97.118,1.0952380952380953,12.04,2.157608695652174,56.196774193548386,4.341935483870968,1.7258064516129032,13548.793548387097,2381.5,5653.25,1257.3063333333334
2017-05-20,0.9533333333333333,97.054,1.1011904761904763,11.67,2.1608695652173915,56.23548387096774,4.338709677419355,1.7161290322580645,13549.570967741935,2385.25,5669.5,1258.8536666666666
2017-05-21,0.9566666666666667,96.99,1.1071428571428572,11.299999999999999,2.1641304347826087,56.274193548387096,4.335483870967742,1.706451612903226,13550.348387096774,2389.0,5685.75,1260.401
2017-05-22,0.96,97.16499999999999,1.1130952380952381,10.93,2.1673913043478263,56.31290322580645,4.332258064516129,1.696774193548387,13551.125806451613,2392.75,5702.0,1251.23
2017-05-23,0.98,97.34,1.119047619047619,10.72,2.1706521739130435,56.351612903225806,4.329032258064516,1.6870967741935485,13551.90322580645,2398.0,5711.5,1258.71
2017-05-24,0.97,97.103,1.125,10.02,2.173913043478261,56.39032258064516,4.325806451612904,1.6774193548387097,13552.68064516129,2402.0,5731.25,1255.628
2017-05-25,0.95,97.195,1.130952380952381,9.99,2.1771739130434784,56.42903225806452,4.32258064516129,1.667741935483871,13553.458064516128,2413.5,5782.0,1266.928
2017-05-26,0.95,97.401,1.1369047619047619,9.81,2.180434782608696,56.46774193548387,4.319354838709677,1.6580645161290324,13554.235483870967,2413.75,5792.25,1266.8866666666668
2017-05-27,0.945,97.495,1.1428571428571428,9.9525,2.1836956521739133,56.50645161290323,4.316129032258065,1.6483870967741936,13555.012903225806,2412.75,5792.166666666667,1266.8453333333334
2017-05-28,0.94,97.589,1.1488095238095237,10.095,2.1869565217391305,56.54516129032258,4.312903225806451,1.6387096774193548,13555.790322580644,2411.75,5792.083333333333,1266.804
2017-05-29,0.935,97.495,1.1547619047619047,10.2375,2.190217391304348,56.58387096774194,4.309677419354839,1.6290322580645162,13556.567741935483,2410.75,5792.0,1262.956
2017-05-30,0.93,97.401,1.1607142857142856,10.38,2.1934782608695653,56.62258064516129,4.306451612903226,1.6193548387096774,13557.345161290323,2410.875,5792.625,1268.808
2017-05-31,0.93,96.983,1.1666666666666667,10.41,2.196739130434783,56.66129032258065,4.3032258064516125,1.6096774193548389,13558.12258064516,2411.0,5793.25,1265.892
2017-06-01,0.93,97.205,1.1726190476190477,9.89,2.2,56.7,4.3,1.6,13558.9,2429.5,5822.0,1279.29
2017-06-02,0.87,96.667,1.1785714285714286,9.75,2.2010869565217392,56.693333333333335,4.3,1.6033333333333335,13560.97,2437.75,5886.0,1279.3593333333333
2017-06-03,0.8666666666666667,96.73349999999999,1.1845238095238095,9.856666666666667,2.2021739130434783,56.68666666666667,4.3,1.6066666666666667,13563.039999999999,2436.6666666666665,5884.25,1279.4286666666667
2017-06-04,0.8633333333333333,96.8,1.1904761904761905,9.963333333333333,2.2032608695652174,56.68,4.3,1.61,13565.11,2435.5833333333335,5882.5,1279.498
2017-06-05,0.86,96.664,1.1964285714285714,10.07,2.204347826086957,56.67333333333334,4.3,1.6133333333333335,13567.18,2434.5,5880.75,1294.134
2017-06-06,0.84,96.528,1.2023809523809523,10.45,2.205434782608696,56.66666666666667,4.3,1.6166666666666667,13569.25,2430.75,5863.25,1286.886
2017-06-07,0.86,96.697,1.2083333333333333,10.39,2.206521739130435,56.660000000000004,4.3,1.62,13571.32,2432.0,5879.75,1277.786
2017-06-08,0.86,97.209,1.2142857142857142,10.16,2.207608695652174,56.653333333333336,4.3,1.6233333333333333,13573.39,2432.5,5885.0,1266.732
2017-06-09,0.86,97.28,1.2202380952380953,10.7,2.208695652173913,56.64666666666667,4.3,1.6266666666666667,13575.46,2428.25,5748.25,1266.4566666666667
2017-06-10,0.86,97.219,1.2261904761904763,10.953333333333333,2.2097826086956522,56.64,4.3,1.6300000000000001,13577.529999999999,2427.6666666666665,5738.583333333333,1266.1813333333332
2017-06-11,0.86,97.158,1.2321428571428572,11.206666666666667,2.2108695652173913,56.63333333333333,4.3,1.6333333333333333,13579.6,2427.0833333333335,5728.916666666667,1265.906
2017-06-12,0.86,97.07900000000001,1.2380952380952381,11.46,2.2119565217391304,56.626666666666665,4.3,1.6366666666666667,13581.67,2426.5,5719.25,1266.508
2017-06-13,0.83,97.0,1.244047619047619,10.42,2.21304347826087,56.620000000000005,4.3,1.6400000000000001,13583.74,2438.0,5759.25,1261.224
2017-06-14,0.8,96.955,1.25,10.64,2.214130434782609,56.61333333333334,4.3,1.6433333333333333,13585.81,2435.25,5732.75,1253.972
2017-06-15,0.81,97.465,1.25,10.9,2.215217391304348,56.60666666666667,4.3,1.6466666666666667,13587.88,2432.0,5709.25,1254.449
2017-06-16,0.84,97.164,1.25,10.38,2.216304347826087,56.6,4.3,1.65,13589.95,2431.0,5684.0,1250.8766666666668
2017-06-17,0.8366666666666667,97.34100000000001,1.25,10.376666666666667,2.217391304347826,56.593333333333334,4.3,1.6533333333333333,13592.02,2436.5,5711.333333333333,1247.3043333333333
2017-06-18,0.8333333333333333,97.518,1.25,10.373333333333333,2.2184782608695652,56.586666666666666,4.3,1.6566666666666667,13594.09,2442.0,5738.666666666667,1243.732
2017-06-19,0.83,97.6335,1.25,10.37,2.2195652173913043,56.58,4.3,1.66,13596.16,2447.5,5766.0,1243.299
2017-06-20,0.8,97.749,1.25,10.86,2.2206521739130434,56.57333333333334,4.3,1.6633333333333333,13598.23,2437.5,5732.75,1246.516
2017-06-21,0.8,97.556,1.25,10.75,2.221739130434783,56.56666666666667,4.3,1.6666666666666667,13600.3,2433.5,5796.0,1250.599
2017-06-22,0.81,97.537,1.25,10.48,2.222826086956522,56.56,4.3,1.67,13602.369999999999,2431.75,5785.75,1256.752
2017-06-23,0.81,97.304,1.25,10.02,2.223913043478261,56.553333333333335,4.3,1.6733333333333333,13604.44,2435.0,5812.25,1252.7069999999999
2017-06-24,0.8,97.3595,1.25,9.98,2.225,56.54666666666667,4.3,1.6766666666666667,13606.51,2435.3333333333335,5800.916666666667,1248.662
2017-06-25,0.79,97.415,1.25,9.94,2.226086956521739,56.54,4.3,1.68,13608.58,2435.6666666666665,5789.583333333333,1244.617
2017-06-26,0.78,96.945,1.25,9.9,2.2271739130434782,56.53333333333333,4.3,1.6833333333333333,13610.65,2436.0,5778.25,1247.16
2017-06-27,0.83,96.475,1.25,11.06,2.2282608695652173,56.526666666666664,4.3,1.6866666666666665,13612.72,2420.5,5676.5,1249.208
2017-06-28,0.88,96.042,1.25,10.03,2.229347826086957,56.52,4.3,1.69,13614.79,2438.5,5763.5,1245.364
