time,open,high,low,close,"T10Y2Y, FEDERAL RESERVE BANK OF ST. LOUIS: Open","T10Y2Y, FEDERAL RESERVE BANK OF ST. LOUIS: High","T10Y2Y, FEDERAL RESERVE BANK OF ST. LOUIS: Low","T10Y2Y, FEDERAL RESERVE BANK OF ST. LOUIS: Close","USIRYY, BUREAU OF LABOUR STATISTICS: Open","USIRYY, BUREAU OF LABOUR STATISTICS: High","USIRYY, BUREAU OF LABOUR STATISTICS: Low","USIRYY, BUREAU OF LABOUR STATISTICS: Close","USINTR, FEDERAL RESERVE: Open","USINTR, FEDERAL RESERVE: High","USINTR, FEDERAL RESERVE: Low","USINTR, FEDERAL RESERVE: Close","USCPMI, INSTITUTE FOR SUPPLY MANAGEMENT: Open","USCPMI, INSTITUTE FOR SUPPLY MANAGEMENT: High","USCPMI, INSTITUTE FOR SUPPLY MANAGEMENT: Low","USCPMI, INSTITUTE FOR SUPPLY MANAGEMENT: Close",Volume,Volume MA
2007-02-14T01:00:00+01:00,84.74,84.78,84.07,84.18,-0.13,-0.13,-0.13,-0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-02-15T01:00:00+01:00,84.16,84.26,83.94,84.03,-0.13,-0.13,-0.13,-0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-02-16T01:00:00+01:00,84.1,84.31,84.04,84.07,-0.14,-0.14,-0.14,-0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-02-18T23:00:00+01:00,84.01,84.22,83.97,84.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-02-20T01:00:00+01:00,84.16,84.24,83.89,84.17,-0.13,-0.13,-0.13,-0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-02-21T01:00:00+01:00,84.14,84.41,84.08,84.23,-0.13,-0.13,-0.13,-0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-02-22T01:00:00+01:00,84.24,84.53,84.19,84.33,-0.14,-0.14,-0.14,-0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-02-23T01:00:00+01:00,84.34,84.43,83.94,84.06,-0.14,-0.14,-0.14,-0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-02-25T23:00:00+01:00,83.97,84.09,83.89,83.93,-0.14,-0.14,-0.14,-0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-02-27T01:00:00+01:00,83.9,84.01,83.36,83.48,-0.09,-0.09,-0.09,-0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-02-28T01:00:00+01:00,83.53,83.85,83.49,83.56,-0.09,-0.09,-0.09,-0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-01T01:00:00+01:00,83.62,83.88,83.47,83.75,-0.07,-0.07,-0.07,-0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-02T01:00:00+01:00,83.84,83.97,83.64,83.74,-0.04,-0.04,-0.04,-0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-04T23:00:00+01:00,83.65,84.25,83.64,84.17,-0.02,-0.02,-0.02,-0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-06T01:00:00+01:00,84.15,84.26,83.99,84.04,-0.05,-0.05,-0.05,-0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-07T01:00:00+01:00,83.98,84.1,83.74,83.76,-0.04,-0.04,-0.04,-0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-08T01:00:00+01:00,83.77,84.22,83.74,84.13,-0.05,-0.05,-0.05,-0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-09T01:00:00+01:00,84.09,84.38,83.96,84.26,-0.07,-0.07,-0.07,-0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-11T22:00:00+01:00,84.23,84.28,83.8,83.85,-0.06,-0.06,-0.06,-0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-13T00:00:00+01:00,83.84,83.97,83.58,83.72,-0.02,-0.02,-0.02,-0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-14T00:00:00+01:00,83.68,83.88,83.48,83.65,-0.01,-0.01,-0.01,-0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-15T00:00:00+01:00,83.67,83.81,83.54,83.65,-0.03,-0.03,-0.03,-0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-16T00:00:00+01:00,83.61,83.65,83.03,83.21,-0.03,-0.03,-0.03,-0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-18T22:00:00+01:00,83.17,83.47,83.15,83.38,-0.03,-0.03,-0.03,-0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-20T00:00:00+01:00,83.31,83.5,83.04,83.06,-0.04,-0.04,-0.04,-0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-21T00:00:00+01:00,83.08,83.26,82.74,82.81,0.02,0.02,0.02,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-22T00:00:00+01:00,82.74,83.2,82.65,83.07,0.02,0.02,0.02,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-23T00:00:00+01:00,83.1,83.31,82.96,83.3,0.02,0.02,0.02,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-25T23:00:00+02:00,83.39,83.46,82.94,83.08,0.04,0.04,0.04,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-27T01:00:00+02:00,83.08,83.14,82.91,82.99,0.04,0.04,0.04,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-28T01:00:00+02:00,83.02,83.1,82.75,83.08,0.09,0.09,0.09,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-29T01:00:00+02:00,83.07,83.17,82.94,83.09,0.06,0.06,0.06,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-03-30T01:00:00+02:00,83.09,83.33,82.64,82.92,0.07,0.07,0.07,0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-01T23:00:00+02:00,82.82,83.04,82.75,82.87,0.05,0.05,0.05,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-03T01:00:00+02:00,82.85,83.21,82.82,83.18,0.04,0.04,0.04,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-04T01:00:00+02:00,83.18,83.21,82.88,82.96,0.05,0.05,0.05,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-05T01:00:00+02:00,82.94,83.034,82.594,82.694,0.05,0.05,0.05,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-06T01:00:00+02:00,82.71,83.04,82.665,82.98,0.01,0.01,0.01,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-08T23:00:00+02:00,83.004,83.181,82.923,83.093,0.02,0.02,0.02,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-10T01:00:00+02:00,83.1,83.126,82.557,82.656,0.02,0.02,0.02,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-11T01:00:00+02:00,82.687,82.786,82.603,82.641,0.01,0.01,0.01,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-12T01:00:00+02:00,82.61,82.665,82.265,82.368,0.01,0.01,0.01,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-13T01:00:00+02:00,82.319,82.438,81.969,82.164,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-15T23:00:00+02:00,82.025,82.213,81.976,82.127,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-17T01:00:00+02:00,82.165,82.191,81.747,81.822,0.01,0.01,0.01,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-18T01:00:00+02:00,81.823,81.915,81.573,81.608,0.02,0.02,0.02,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-19T01:00:00+02:00,81.573,81.763,81.507,81.616,0.04,0.04,0.04,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-20T01:00:00+02:00,81.61,81.738,81.515,81.691,0.04,0.04,0.04,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-22T23:00:00+02:00,81.627,81.926,81.596,81.736,0.04,0.04,0.04,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-24T01:00:00+02:00,81.703,81.844,81.442,81.467,0.05,0.05,0.05,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-25T01:00:00+02:00,81.484,81.555,81.292,81.44,0.03,0.03,0.03,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-26T01:00:00+02:00,81.447,81.81,81.362,81.738,0.02,0.02,0.02,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-27T01:00:00+02:00,81.807,81.834,81.269,81.468,0.04,0.04,0.04,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-04-29T23:00:00+02:00,81.518,81.804,81.272,81.446,0.03,0.03,0.03,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-01T01:00:00+02:00,81.425,81.721,81.251,81.642,0.01,0.01,0.01,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-02T01:00:00+02:00,81.705,81.939,81.644,81.764,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-03T01:00:00+02:00,81.798,81.988,81.607,81.932,-0.03,-0.03,-0.03,-0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-04T01:00:00+02:00,81.947,82.036,81.637,81.736,-0.03,-0.03,-0.03,-0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-06T23:00:00+02:00,81.61,81.764,81.535,81.672,-0.04,-0.04,-0.04,-0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-08T01:00:00+02:00,81.681,82.036,81.553,81.923,-0.05,-0.05,-0.05,-0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-09T01:00:00+02:00,81.963,82.042,81.774,82.001,-0.06,-0.06,-0.06,-0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-10T01:00:00+02:00,82.024,82.384,81.839,82.27,-0.05,-0.05,-0.05,-0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-11T01:00:00+02:00,82.275,82.357,82.089,82.112,-0.04,-0.04,-0.04,-0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-13T23:00:00+02:00,82.096,82.146,81.987,82.037,-0.04,-0.04,-0.04,-0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-15T01:00:00+02:00,82.054,82.108,81.662,81.768,-0.04,-0.04,-0.04,-0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-16T01:00:00+02:00,81.749,82.241,81.67,82.204,-0.02,-0.02,-0.02,-0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-17T01:00:00+02:00,82.164,82.397,82.083,82.316,-0.02,-0.02,-0.02,-0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-18T01:00:00+02:00,82.322,82.397,82.094,82.174,-0.01,-0.01,-0.01,-0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-20T23:00:00+02:00,82.125,82.51,82.084,82.367,-0.02,-0.02,-0.02,-0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-22T01:00:00+02:00,82.371,82.476,82.293,82.411,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-23T01:00:00+02:00,82.422,82.603,82.098,82.3,0.01,0.01,0.01,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-24T01:00:00+02:00,82.305,82.493,82.244,82.416,0.01,0.01,0.01,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-25T01:00:00+02:00,82.41,82.466,82.198,82.39,0.01,0.01,0.01,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-27T23:00:00+02:00,82.345,82.405,82.282,82.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-29T01:00:00+02:00,82.347,82.458,82.046,82.32,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-30T01:00:00+02:00,82.345,82.517,82.261,82.425,-0.01,-0.01,-0.01,-0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-05-31T01:00:00+02:00,82.436,82.456,82.187,82.285,-0.02,-0.02,-0.02,-0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-01T01:00:00+02:00,82.31,82.588,82.256,82.322,-0.02,-0.02,-0.02,-0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-03T23:00:00+02:00,82.335,82.344,81.982,82.041,-0.04,-0.04,-0.04,-0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-05T01:00:00+02:00,82.037,82.058,81.704,81.898,-0.01,-0.01,-0.01,-0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-06T01:00:00+02:00,81.901,81.988,81.795,81.896,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-07T01:00:00+02:00,81.94,82.338,81.867,82.296,0.08,0.08,0.08,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-08T01:00:00+02:00,82.304,82.919,82.296,82.643,0.11,0.11,0.11,0.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-10T23:00:00+02:00,82.709,82.823,82.622,82.712,0.13,0.13,0.13,0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-12T01:00:00+02:00,82.72,82.955,82.62,82.944,0.18,0.18,0.18,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-13T01:00:00+02:00,82.948,83.272,82.935,83.056,0.12,0.12,0.12,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-14T01:00:00+02:00,83.043,83.248,83.011,83.1,0.13,0.13,0.13,0.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-15T01:00:00+02:00,83.092,83.144,82.793,82.825,0.11,0.11,0.11,0.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-17T23:00:00+02:00,82.836,82.855,82.676,82.738,0.14,0.14,0.14,0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-19T01:00:00+02:00,82.709,82.822,82.528,82.534,0.15,0.15,0.15,0.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-20T01:00:00+02:00,82.574,82.634,82.463,82.59,0.17,0.17,0.17,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-21T01:00:00+02:00,82.628,82.747,82.573,82.696,0.18,0.18,0.18,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-22T01:00:00+02:00,82.701,82.762,82.323,82.337,0.22,0.22,0.22,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-24T23:00:00+02:00,82.343,82.47,82.294,82.353,0.22,0.22,0.22,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-26T01:00:00+02:00,82.335,82.469,82.199,82.326,0.2,0.2,0.2,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-27T01:00:00+02:00,82.366,82.48,82.262,82.314,0.18,0.18,0.18,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-28T01:00:00+02:00,82.328,82.378,82.142,82.282,0.16,0.16,0.16,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-06-29T01:00:00+02:00,82.275,82.349,81.897,81.947,0.16,0.16,0.16,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-01T23:00:00+02:00,81.869,81.962,81.311,81.399,0.14,0.14,0.14,0.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-03T01:00:00+02:00,81.41,81.598,81.331,81.435,0.16,0.16,0.16,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-04T01:00:00+02:00,81.462,81.515,81.436,81.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-05T01:00:00+02:00,81.521,81.66,81.24,81.535,0.17,0.17,0.17,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-06T01:00:00+02:00,81.634,81.73,81.335,81.433,0.2,0.2,0.2,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-08T23:00:00+02:00,81.461,81.514,81.336,81.464,0.19,0.19,0.19,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-10T01:00:00+02:00,81.537,81.585,80.799,80.806,0.18,0.18,0.18,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-11T01:00:00+02:00,80.693,80.865,80.62,80.826,0.2,0.2,0.2,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-12T01:00:00+02:00,80.76,80.841,80.545,80.632,0.19,0.19,0.19,0.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-13T01:00:00+02:00,80.634,80.734,80.442,80.58,0.17,0.17,0.17,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-15T23:00:00+02:00,80.534,80.666,80.438,80.567,0.16,0.16,0.16,0.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-17T01:00:00+02:00,80.534,80.611,80.44,80.558,0.17,0.17,0.17,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-18T01:00:00+02:00,80.313,80.664,80.227,80.411,0.18,0.18,0.18,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-19T01:00:00+02:00,80.475,80.486,80.298,80.433,0.17,0.17,0.17,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-20T01:00:00+02:00,80.449,80.531,80.117,80.277,0.17,0.17,0.17,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-22T23:00:00+02:00,80.134,80.397,80.121,80.323,0.17,0.17,0.17,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-24T01:00:00+02:00,80.176,80.345,80.016,80.103,0.17,0.17,0.17,0.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-25T01:00:00+02:00,80.127,80.713,80.046,80.609,0.18,0.18,0.18,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-26T01:00:00+02:00,80.601,80.747,80.293,80.448,0.23,0.23,0.23,0.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-27T01:00:00+02:00,80.533,81.012,80.385,81.005,0.24,0.24,0.24,0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-29T23:00:00+02:00,80.975,81.09,80.781,80.85,0.23,0.23,0.23,0.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-07-31T01:00:00+02:00,80.769,80.886,80.652,80.814,0.22,0.22,0.22,0.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-08-01T01:00:00+02:00,80.899,80.967,80.66,80.855,0.2,0.2,0.2,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-08-02T01:00:00+02:00,80.84,80.914,80.643,80.676,0.18,0.18,0.18,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-08-03T01:00:00+02:00,80.66,80.773,80.093,80.27,0.25,0.25,0.25,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-08-05T23:00:00+02:00,80.106,80.382,79.957,80.329,0.26,0.26,0.26,0.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-08-07T01:00:00+02:00,80.251,80.585,80.194,80.542,0.21,0.21,0.21,0.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-08-08T01:00:00+02:00,80.561,80.711,80.165,80.356,0.2,0.2,0.2,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007-08-09T01:00:00+02:00,80.271,80.919,80.226,80.799,0.3,0.3,0.3,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
